[1] ['1', '1', '4'] -> 1 / (1 - 4) mod 73
[5930] ['30', '68', '71'] -> (30 + 68) / 71 mod 73
[5931] ['30', '70', '71'] -> 30 - (70 * 71) mod 73
[5932] ['31', '31', '31'] -> (31 + 31) * 31 mod 73
[5933] ['31', '31', '33'] -> (31 + 31) / 33 mod 73
[5934] ['31', '31', '36'] -> 36 - (31 * 31) mod 73
[5935] ['31', '31', '42'] -> (31 - 42) * 31 mod 73
[5936] ['3', '4', '47'] -> (4 / 3) + 47 mod 73
[5937] ['31', '31', '45'] -> (45 - 31) / 31 mod 73
[5938] ['31', '31', '50'] -> (31 / 31) - 50 mod 73
[5939] ['31', '31', '56'] -> (31 + 56) / 31 mod 73
[5940] ['31', '31', '63'] -> (31 * 63) - 31 mod 73
[5941] ['31', '31', '67'] -> 31 - (31 / 67) mod 73
[5942] ['31', '31', '71'] -> 31 - (71 / 31) mod 73
[5943] ['31', '32', '46'] -> (46 - 32) / 31 mod 73
[5944] ['31', '32', '56'] -> (31 + 32) * 56 mod 73
[5945] ['31', '32', '57'] -> (57 / 31) - 32 mod 73
[5946] ['31', '32', '60'] -> (31 / 60) + 32 mod 73
[5947] ['3', '4', '52'] -> (3 + 4) / 52 mod 73
[5948] ['31', '32', '61'] -> (31 + 61) * 32 mod 73
[5949] ['31', '32', '63'] -> (32 / 31) + 63 mod 73
[5950] ['31', '32', '66'] -> (31 - 66) / 32 mod 73
[5951] ['31', '32', '67'] -> 67 - (31 * 32) mod 73
[5952] ['31', '32', '68'] -> (68 / 32) + 31 mod 73
[5953] ['31', '32', '69'] -> (69 - 31) / 32 mod 73
[5954] ['31', '32', '70'] -> (32 - 31) / 70 mod 73
[5955] ['31', '33', '42'] -> (31 - 42) / 33 mod 73
[5956] ['31', '33', '43'] -> (33 / 31) - 43 mod 73
[5957] ['31', '33', '45'] -> (45 - 31) * 33 mod 73
[5958] ['3', '4', '53'] -> (3 - 53) / 4 mod 73
[5959] ['31', '33', '46'] -> (31 + 33) * 46 mod 73
[5960] ['31', '33', '48'] -> 48 / (33 - 31) mod 73
[5961] ['31', '33', '50'] -> (31 * 33) - 50 mod 73
[5962] ['31', '33', '53'] -> 31 / (33 - 53) mod 73
[5963] ['31', '33', '54'] -> (33 + 54) / 31 mod 73
[5964] ['31', '33', '57'] -> 33 / (31 - 57) mod 73
[5965] ['31', '33', '59'] -> (33 / 59) - 31 mod 73
[5966] ['31', '33', '60'] -> 33 - (60 / 31) mod 73
[5967] ['31', '33', '63'] -> (63 / 33) - 31 mod 73
[5968] ['31', '33', '67'] -> (33 - 31) / 67 mod 73
[5969] ['3', '4', '61'] -> (3 * 4) - 61 mod 73
[5970] ['31', '33', '68'] -> (31 * 68) + 33 mod 73
[5971] ['31', '33', '71'] -> 31 - (33 * 71) mod 73
[5972] ['31', '34', '35'] -> (31 * 35) + 34 mod 73
[5973] ['31', '34', '36'] -> (36 - 31) * 34 mod 73
[5974] ['31', '34', '44'] -> (44 - 31) / 34 mod 73
[5975] ['31', '34', '47'] -> (31 + 47) * 34 mod 73
[5976] ['31', '34', '53'] -> (34 + 53) / 31 mod 73
[5977] ['31', '34', '56'] -> 56 - (31 * 34) mod 73
[5978] ['31', '34', '57'] -> 31 - (34 / 57) mod 73
[5979] ['31', '34', '60'] -> 34 / (31 - 60) mod 73
[5980] ['3', '4', '62'] -> 3 - (62 / 4) mod 73
[5981] ['31', '34', '63'] -> (34 / 63) - 31 mod 73
[5982] ['31', '34', '72'] -> 72 / (34 - 31) mod 73
[5983] ['31', '35', '44'] -> 31 - (35 * 44) mod 73
[5984] ['31', '35', '46'] -> (35 - 46) * 31 mod 73
[5985] ['31', '35', '50'] -> 50 / (31 - 35) mod 73
[5986] ['31', '35', '51'] -> 51 / (31 + 35) mod 73
[5987] ['31', '35', '55'] -> 31 / (35 - 55) mod 73
[5988] ['31', '35', '61'] -> (35 - 31) / 61 mod 73
[5989] ['31', '35', '63'] -> 35 / (31 - 63) mod 73
[5990] ['31', '35', '69'] -> (31 / 35) + 69 mod 73
[5991] ['3', '4', '64'] -> 4 / (64 - 3) mod 73
[5992] ['31', '35', '71'] -> 35 - (31 * 71) mod 73
[5993] ['31', '35', '72'] -> 35 / (72 - 31) mod 73
[5994] ['31', '36', '36'] -> (36 * 36) - 31 mod 73
[5995] ['31', '36', '39'] -> (31 - 36) * 39 mod 73
[5996] ['31', '36', '50'] -> (50 - 36) / 31 mod 73
[5997] ['31', '36', '51'] -> (36 + 51) / 31 mod 73
[5998] ['31', '36', '58'] -> (36 - 31) / 58 mod 73
[5999] ['31', '36', '59'] -> 31 - (36 * 59) mod 73
[6000] ['31', '36', '60'] -> (31 / 36) - 60 mod 73
[6001] ['31', '36', '65'] -> (31 / 65) - 36 mod 73
[6002] ['1', '9', '45'] -> 9 / (1 + 45) mod 73
[6003] ['3', '4', '66'] -> (3 + 4) * 66 mod 73
[6004] ['31', '36', '67'] -> (31 + 67) * 36 mod 73
[6005] ['31', '36', '70'] -> (31 * 36) - 70 mod 73
[6006] ['31', '36', '71'] -> (36 / 71) - 31 mod 73
[6007] ['31', '37', '37'] -> (37 * 37) - 31 mod 73
[6008] ['31', '37', '39'] -> (31 + 37) * 39 mod 73
[6009] ['31', '37', '42'] -> (31 * 42) - 37 mod 73
[6010] ['31', '37', '45'] -> (31 * 37) + 45 mod 73
[6011] ['31', '37', '47'] -> 31 - (37 / 47) mod 73
[6012] ['31', '37', '48'] -> (37 - 48) * 31 mod 73
[6013] ['31', '37', '50'] -> (37 + 50) / 31 mod 73
[6014] ['3', '5', '9'] -> (3 * 5) + 9 mod 73
[6015] ['31', '37', '54'] -> (31 + 54) / 37 mod 73
[6016] ['31', '37', '56'] -> (31 - 56) * 37 mod 73
[6017] ['31', '37', '57'] -> 31 / (37 - 57) mod 73
[6018] ['31', '37', '59'] -> (37 * 59) + 31 mod 73
[6019] ['31', '37', '65'] -> (31 / 65) + 37 mod 73
[6020] ['31', '37', '71'] -> 71 / (37 - 31) mod 73
[6021] ['31', '38', '44'] -> (38 * 44) + 31 mod 73
[6022] ['31', '38', '46'] -> (46 / 38) - 31 mod 73
[6023] ['31', '38', '50'] -> 50 / (31 + 38) mod 73
[6024] ['31', '38', '51'] -> 51 / (31 - 38) mod 73
[6025] ['3', '5', '10'] -> 10 - (3 / 5) mod 73
[6026] ['31', '38', '59'] -> (31 * 38) - 59 mod 73
[6027] ['31', '38', '61'] -> (38 * 61) - 31 mod 73
[6028] ['31', '38', '62'] -> (38 / 31) - 62 mod 73
[6029] ['31', '38', '63'] -> 38 / (63 - 31) mod 73
[6030] ['31', '38', '66'] -> (38 - 31) * 66 mod 73
[6031] ['31', '38', '70'] -> 38 - (31 / 70) mod 73
[6032] ['31', '38', '72'] -> 38 / (31 - 72) mod 73
[6033] ['31', '39', '44'] -> (31 - 44) / 39 mod 73
[6034] ['31', '39', '49'] -> (39 - 31) / 49 mod 73
[6035] ['31', '39', '50'] -> (39 - 50) * 31 mod 73
[6036] ['3', '5', '11'] -> (5 / 11) - 3 mod 73
[6037] ['31', '39', '53'] -> (53 - 39) / 31 mod 73
[6038] ['31', '39', '55'] -> (55 / 31) - 39 mod 73
[6039] ['31', '39', '56'] -> (31 * 39) + 56 mod 73
[6040] ['31', '39', '59'] -> 31 / (39 - 59) mod 73
[6041] ['31', '39', '60'] -> 39 / (60 - 31) mod 73
[6042] ['31', '39', '71'] -> 39 / (31 + 71) mod 73
[6043] ['31', '40', '42'] -> (42 - 31) / 40 mod 73
[6044] ['31', '40', '43'] -> 40 - (31 / 43) mod 73
[6045] ['31', '40', '45'] -> (31 - 45) * 40 mod 73
[6046] ['31', '40', '48'] -> (31 * 40) - 48 mod 73
[6047] ['3', '5', '12'] -> (5 - 3) * 12 mod 73
[6048] ['31', '40', '51'] -> (40 - 51) * 31 mod 73
[6049] ['31', '40', '53'] -> (31 + 53) / 40 mod 73
[6050] ['31', '40', '54'] -> (54 - 40) / 31 mod 73
[6051] ['31', '40', '56'] -> (31 * 56) + 40 mod 73
[6052] ['31', '40', '57'] -> 40 / (57 - 31) mod 73
[6053] ['31', '40', '60'] -> 31 / (40 - 60) mod 73
[6054] ['31', '40', '70'] -> 70 / (40 - 31) mod 73
[6055] ['31', '41', '43'] -> (41 - 31) / 43 mod 73
[6056] ['31', '41', '44'] -> (44 / 31) - 41 mod 73
[6057] ['31', '41', '46'] -> (41 + 46) / 31 mod 73
[6058] ['3', '5', '13'] -> (13 - 5) * 3 mod 73
[6059] ['31', '41', '55'] -> (55 - 41) / 31 mod 73
[6060] ['31', '41', '57'] -> (57 / 31) + 41 mod 73
[6061] ['31', '41', '61'] -> 31 / (41 - 61) mod 73
[6062] ['31', '41', '64'] -> (31 / 41) - 64 mod 73
[6063] ['31', '41', '66'] -> (66 - 31) / 41 mod 73
[6064] ['31', '41', '67'] -> (31 * 41) + 67 mod 73
[6065] ['31', '42', '42'] -> (42 - 31) * 42 mod 73
[6066] ['31', '42', '56'] -> (56 - 42) / 31 mod 73
[6067] ['31', '42', '63'] -> (31 * 63) + 42 mod 73
[6068] ['31', '42', '67'] -> (42 / 67) + 31 mod 73
[6069] ['3', '5', '20'] -> (20 * 5) - 3 mod 73
[6070] ['31', '43', '43'] -> 43 - (31 * 43) mod 73
[6071] ['31', '43', '44'] -> (43 + 44) / 31 mod 73
[6072] ['31', '43', '48'] -> 43 / (48 - 31) mod 73
[6073] ['31', '43', '52'] -> (31 + 52) / 43 mod 73
[6074] ['31', '43', '54'] -> (43 - 54) * 31 mod 73
[6075] ['31', '43', '57'] -> (57 - 43) / 31 mod 73
[6076] ['31', '43', '63'] -> 31 / (43 - 63) mod 73
[6077] ['31', '43', '64'] -> (64 / 43) + 31 mod 73
[6078] ['31', '43', '69'] -> 69 / (43 - 31) mod 73
[6079] ['31', '43', '70'] -> (31 + 43) / 70 mod 73
[6080] ['3', '5', '31'] -> (3 + 31) * 5 mod 73
[6081] ['31', '43', '71'] -> (31 - 43) * 71 mod 73
[6082] ['31', '44', '45'] -> 44 / (45 - 31) mod 73
[6083] ['31', '44', '47'] -> (31 * 44) + 47 mod 73
[6084] ['31', '44', '49'] -> 44 - (31 / 49) mod 73
[6085] ['31', '44', '53'] -> 53 / (31 - 44) mod 73
[6086] ['31', '44', '54'] -> (31 * 54) - 44 mod 73
[6087] ['31', '44', '55'] -> (44 - 55) * 31 mod 73
[6088] ['31', '44', '65'] -> (65 - 31) / 44 mod 73
[6089] ['31', '44', '67'] -> (31 + 44) / 67 mod 73
[6090] ['31', '45', '47'] -> (31 / 47) - 45 mod 73
[6091] ['3', '5', '34'] -> (3 * 34) - 5 mod 73
[6092] ['31', '45', '50'] -> (50 / 45) + 31 mod 73
[6093] ['31', '45', '51'] -> (51 - 31) * 45 mod 73
[6094] ['31', '45', '53'] -> 45 / (31 + 53) mod 73
[6095] ['31', '45', '55'] -> (45 * 55) + 31 mod 73
[6096] ['31', '45', '56'] -> (45 - 56) * 31 mod 73
[6097] ['31', '45', '57'] -> (31 * 45) - 57 mod 73
[6098] ['31', '45', '58'] -> (45 * 58) - 31 mod 73
[6099] ['31', '45', '64'] -> (31 + 45) / 64 mod 73
[6100] ['31', '45', '65'] -> 31 / (45 - 65) mod 73
[6101] ['31', '45', '66'] -> (66 / 45) - 31 mod 73
[6102] ['3', '5', '37'] -> (37 - 3) * 5 mod 73
[6103] ['31', '45', '67'] -> 45 - (67 / 31) mod 73
[6104] ['31', '45', '69'] -> 31 - (45 / 69) mod 73
[6105] ['31', '46', '47'] -> (31 * 47) - 46 mod 73
[6106] ['31', '46', '50'] -> 46 / (31 + 50) mod 73
[6107] ['31', '46', '51'] -> (31 + 51) / 46 mod 73
[6108] ['31', '46', '55'] -> (31 / 55) + 46 mod 73
[6109] ['31', '46', '56'] -> (46 / 56) + 31 mod 73
[6110] ['31', '46', '57'] -> (46 - 57) * 31 mod 73
[6111] ['31', '46', '61'] -> (31 + 46) / 61 mod 73
[6112] ['31', '46', '66'] -> 31 / (46 - 66) mod 73
[6113] ['1', '9', '48'] -> (9 / 48) + 1 mod 73
[6114] ['3', '5', '39'] -> 39 - (3 * 5) mod 73
[6115] ['31', '46', '69'] -> 46 - (31 * 69) mod 73
[6116] ['31', '47', '47'] -> 47 / (31 + 47) mod 73
[6117] ['31', '47', '56'] -> 47 - (56 / 31) mod 73
[6118] ['31', '47', '60'] -> (31 - 60) * 47 mod 73
[6119] ['31', '47', '61'] -> (61 - 47) / 31 mod 73
[6120] ['31', '47', '64'] -> (64 - 31) / 47 mod 73
[6121] ['31', '47', '68'] -> 47 - (31 / 68) mod 73
[6122] ['31', '47', '71'] -> (31 - 71) / 47 mod 73
[6123] ['31', '48', '51'] -> (31 - 48) / 51 mod 73
[6124] ['31', '48', '63'] -> (31 - 48) * 63 mod 73
[6125] ['3', '5', '41'] -> 3 - (41 / 5) mod 73
[6126] ['31', '48', '67'] -> (31 - 67) * 48 mod 73
[6127] ['31', '48', '69'] -> (31 * 48) + 69 mod 73
[6128] ['31', '48', '71'] -> 71 / (31 + 48) mod 73
[6129] ['31', '49', '54'] -> (31 - 49) / 54 mod 73
[6130] ['31', '50', '53'] -> (50 / 31) + 53 mod 73
[6131] ['31', '50', '61'] -> (50 - 61) * 31 mod 73
[6132] ['31', '50', '63'] -> (63 - 31) / 50 mod 73
[6133] ['31', '50', '64'] -> (64 - 50) / 31 mod 73
[6134] ['31', '50', '66'] -> (31 * 50) - 66 mod 73
[6135] ['31', '50', '69'] -> (31 / 69) + 50 mod 73
[6136] ['3', '5', '44'] -> (3 + 44) / 5 mod 73
[6137] ['31', '50', '72'] -> (31 - 72) / 50 mod 73
[6138] ['31', '51', '53'] -> (51 / 31) - 53 mod 73
[6139] ['31', '51', '60'] -> (31 - 51) / 60 mod 73
[6140] ['31', '51', '66'] -> (31 * 66) - 51 mod 73
[6141] ['31', '51', '71'] -> 31 / (51 - 71) mod 73
[6142] ['31', '51', '72'] -> 72 - (31 * 51) mod 73
[6143] ['31', '52', '60'] -> (52 / 31) + 60 mod 73
[6144] ['31', '52', '61'] -> 61 - (52 / 31) mod 73
[6145] ['31', '52', '62'] -> (52 / 62) - 31 mod 73
[6146] ['31', '52', '65'] -> 52 - (65 / 31) mod 73
[6147] ['3', '5', '46'] -> 46 / (3 + 5) mod 73
[6148] ['31', '53', '55'] -> (53 / 55) + 31 mod 73
[6149] ['31', '53', '56'] -> 56 / (31 - 53) mod 73
[6150] ['31', '53', '61'] -> 61 - (31 * 53) mod 73
[6151] ['31', '53', '62'] -> (62 - 31) / 53 mod 73
[6152] ['31', '53', '68'] -> (68 / 53) - 31 mod 73
[6153] ['31', '53', '69'] -> 31 - (53 * 69) mod 73
[6154] ['31', '53', '70'] -> (31 + 70) * 53 mod 73
[6155] ['31', '54', '54'] -> 54 - (54 / 31) mod 73
[6156] ['31', '54', '55'] -> (54 - 31) * 55 mod 73
[6157] ['31', '54', '57'] -> 54 - (31 / 57) mod 73
[6158] ['3', '5', '49'] -> (3 + 5) / 49 mod 73
[6159] ['31', '54', '58'] -> (54 * 58) + 31 mod 73
[6160] ['31', '54', '60'] -> (60 / 54) + 31 mod 73
[6161] ['31', '54', '65'] -> (54 - 65) * 31 mod 73
[6162] ['31', '54', '67'] -> (54 / 31) + 67 mod 73
[6163] ['31', '54', '68'] -> (68 - 54) / 31 mod 73
[6164] ['31', '54', '70'] -> (54 / 70) - 31 mod 73
[6165] ['31', '55', '58'] -> (31 + 55) * 58 mod 73
[6166] ['31', '55', '60'] -> 31 - (55 / 60) mod 73
[6167] ['31', '55', '61'] -> (61 / 31) + 55 mod 73
[6168] ['31', '55', '69'] -> (69 - 55) / 31 mod 73
[6169] ['3', '5', '58'] -> (3 / 58) - 5 mod 73
[6170] ['31', '56', '58'] -> 56 - (31 / 58) mod 73
[6171] ['31', '56', '61'] -> (61 - 31) / 56 mod 73
[6172] ['31', '56', '64'] -> 31 - (56 * 64) mod 73
[6173] ['31', '56', '65'] -> (56 / 65) + 31 mod 73
[6174] ['31', '57', '61'] -> (31 / 61) + 57 mod 73
[6175] ['31', '57', '65'] -> (57 * 65) - 31 mod 73
[6176] ['31', '57', '66'] -> (66 - 31) * 57 mod 73
[6177] ['31', '57', '72'] -> (72 / 31) + 57 mod 73
[6178] ['31', '58', '59'] -> 58 / (31 - 59) mod 73
[6179] ['31', '58', '60'] -> (60 / 31) - 58 mod 73
[6180] ['3', '5', '59'] -> 3 / (5 + 59) mod 73
[6181] ['31', '58', '68'] -> 31 / (58 + 68) mod 73
[6182] ['31', '58', '69'] -> (58 - 69) * 31 mod 73
[6183] ['31', '58', '72'] -> (72 - 58) / 31 mod 73
[6184] ['31', '59', '63'] -> 59 - (63 / 31) mod 73
[6185] ['31', '59', '67'] -> 31 / (59 + 67) mod 73
[6186] ['31', '59', '70'] -> (59 - 70) * 31 mod 73
[6187] ['31', '60', '65'] -> 60 / (31 - 65) mod 73
[6188] ['31', '60', '66'] -> 31 / (60 + 66) mod 73
[6189] ['31', '61', '63'] -> 63 / (61 - 31) mod 73
[6190] ['31', '61', '64'] -> 64 - (31 / 61) mod 73
[6191] ['3', '5', '62'] -> (62 / 5) - 3 mod 73
[6192] ['31', '61', '65'] -> 31 / (61 + 65) mod 73
[6193] ['31', '61', '66'] -> 66 - (61 / 31) mod 73
[6194] ['31', '61', '70'] -> (70 / 61) - 31 mod 73
[6195] ['31', '61', '72'] -> (61 - 72) * 31 mod 73
[6196] ['31', '62', '62'] -> (62 - 31) * 62 mod 73
[6197] ['31', '62', '63'] -> (63 / 31) + 62 mod 73
[6198] ['31', '62', '68'] -> (62 * 68) - 31 mod 73
[6199] ['31', '62', '70'] -> (31 + 70) / 62 mod 73
[6200] ['31', '62', '71'] -> 62 / (31 - 71) mod 73
[6201] ['31', '63', '63'] -> 31 / (63 + 63) mod 73
[6202] ['3', '5', '64'] -> (3 * 5) - 64 mod 73
[6203] ['31', '63', '64'] -> (63 / 64) + 31 mod 73
[6204] ['31', '63', '66'] -> 66 / (31 + 63) mod 73
[6205] ['31', '63', '69'] -> (69 / 31) - 63 mod 73
[6206] ['31', '64', '67'] -> (31 * 67) + 64 mod 73
[6207] ['31', '64', '68'] -> (31 / 64) + 68 mod 73
[6208] ['31', '64', '69'] -> 64 / (31 + 69) mod 73
[6209] ['31', '64', '72'] -> 64 - (72 / 31) mod 73
[6210] ['31', '65', '66'] -> 65 / (31 + 66) mod 73
[6211] ['31', '65', '70'] -> (65 + 70) * 31 mod 73
[6212] ['31', '65', '71'] -> (71 / 65) - 31 mod 73
[6213] ['3', '5', '70'] -> (5 - 70) * 3 mod 73
[6214] ['31', '66', '69'] -> (66 + 69) * 31 mod 73
[6215] ['31', '67', '68'] -> (67 + 68) * 31 mod 73
[6216] ['31', '67', '70'] -> (67 / 31) - 70 mod 73
[6217] ['31', '67', '71'] -> (31 + 67) / 71 mod 73
[6218] ['31', '68', '68'] -> (31 + 68) / 68 mod 73
[6219] ['31', '68', '70'] -> (70 - 31) * 68 mod 73
[6220] ['31', '68', '72'] -> (31 / 68) - 72 mod 73
[6221] ['31', '69', '72'] -> (72 / 69) - 31 mod 73
[6222] ['32', '32', '36'] -> (36 / 32) + 32 mod 73
[6223] ['32', '32', '37'] -> 32 - (37 / 32) mod 73
[6224] ['1', '9', '49'] -> (9 - 1) / 49 mod 73
[6225] ['3', '5', '71'] -> (5 / 3) + 71 mod 73
[6226] ['32', '32', '46'] -> (32 + 32) * 46 mod 73
[6227] ['32', '32', '50'] -> (32 / 32) - 50 mod 73
[6228] ['32', '32', '60'] -> (32 + 60) * 32 mod 73
[6229] ['32', '32', '69'] -> (32 / 69) + 32 mod 73
[6230] ['32', '33', '37'] -> (32 / 37) + 33 mod 73
[6231] ['32', '33', '45'] -> 32 - (45 / 33) mod 73
[6232] ['32', '33', '46'] -> (46 - 32) * 33 mod 73
[6233] ['32', '33', '52'] -> (52 - 33) * 32 mod 73
[6234] ['32', '33', '54'] -> (32 / 33) + 54 mod 73
[6235] ['32', '33', '55'] -> (32 + 55) * 33 mod 73
[6236] ['3', '6', '6'] -> (3 * 6) + 6 mod 73
[6237] ['32', '33', '56'] -> 32 / (33 - 56) mod 73
[6238] ['32', '33', '57'] -> (33 * 57) - 32 mod 73
[6239] ['32', '33', '59'] -> (33 + 59) * 32 mod 73
[6240] ['32', '33', '63'] -> (32 * 33) + 63 mod 73
[6241] ['32', '33', '66'] -> (33 / 32) - 66 mod 73
[6242] ['32', '33', '67'] -> 67 - (32 / 33) mod 73
[6243] ['32', '33', '69'] -> 33 - (69 / 32) mod 73
[6244] ['32', '33', '72'] -> (72 / 32) - 33 mod 73
[6245] ['32', '34', '36'] -> (34 * 36) - 32 mod 73
[6246] ['32', '34', '37'] -> (37 - 32) * 34 mod 73
[6247] ['3', '6', '8'] -> (6 - 3) * 8 mod 73
[6248] ['32', '34', '46'] -> (32 + 46) * 34 mod 73
[6249] ['32', '34', '48'] -> 48 / (34 - 32) mod 73
[6250] ['32', '34', '52'] -> (32 * 52) - 34 mod 73
[6251] ['32', '34', '54'] -> (32 + 54) / 34 mod 73
[6252] ['32', '34', '55'] -> 55 - (32 / 34) mod 73
[6253] ['32', '34', '58'] -> (34 + 58) * 32 mod 73
[6254] ['32', '34', '64'] -> (34 / 32) + 64 mod 73
[6255] ['32', '34', '67'] -> (34 - 32) / 67 mod 73
[6256] ['32', '34', '69'] -> (34 - 69) / 32 mod 73
[6257] ['32', '34', '71'] -> (34 / 71) - 32 mod 73
[6258] ['3', '6', '9'] -> (3 - 6) / 9 mod 73
[6259] ['32', '34', '72'] -> (72 - 34) / 32 mod 73
[6260] ['32', '35', '49'] -> 49 - (32 * 35) mod 73
[6261] ['32', '35', '50'] -> 32 - (35 / 50) mod 73
[6262] ['32', '35', '56'] -> 35 - (32 / 56) mod 73
[6263] ['32', '35', '57'] -> (35 + 57) * 32 mod 73
[6264] ['32', '35', '58'] -> 32 / (35 - 58) mod 73
[6265] ['32', '35', '61'] -> 32 - (61 / 35) mod 73
[6266] ['32', '35', '62'] -> (62 / 35) - 32 mod 73
[6267] ['32', '35', '63'] -> (63 / 32) - 35 mod 73
[6268] ['32', '35', '65'] -> (32 - 35) * 65 mod 73
[6269] ['3', '6', '10'] -> (10 * 3) - 6 mod 73
[6270] ['32', '35', '70'] -> (35 - 70) / 32 mod 73
[6271] ['32', '36', '39'] -> (32 + 36) * 39 mod 73
[6272] ['32', '36', '40'] -> (32 * 36) + 40 mod 73
[6273] ['32', '36', '50'] -> 50 / (32 - 36) mod 73
[6274] ['32', '36', '55'] -> (55 - 36) * 32 mod 73
[6275] ['32', '36', '56'] -> (36 + 56) * 32 mod 73
[6276] ['32', '36', '59'] -> 32 / (36 - 59) mod 73
[6277] ['32', '36', '61'] -> (36 - 32) / 61 mod 73
[6278] ['32', '36', '66'] -> (32 + 66) * 36 mod 73
[6279] ['32', '36', '69'] -> 32 - (69 / 36) mod 73
[6280] ['3', '6', '13'] -> (3 / 6) - 13 mod 73
[6281] ['32', '36', '71'] -> (36 - 71) / 32 mod 73
[6282] ['32', '37', '41'] -> (37 / 41) + 32 mod 73
[6283] ['32', '37', '47'] -> 47 / (37 - 32) mod 73
[6284] ['32', '37', '50'] -> 50 / (32 + 37) mod 73
[6285] ['32', '37', '51'] -> 37 - (51 / 32) mod 73
[6286] ['32', '37', '55'] -> (37 + 55) * 32 mod 73
[6287] ['32', '37', '56'] -> (56 - 37) * 32 mod 73
[6288] ['32', '37', '58'] -> (37 - 32) / 58 mod 73
[6289] ['32', '37', '60'] -> 32 / (37 - 60) mod 73
[6290] ['32', '37', '62'] -> 37 - (32 * 62) mod 73
[6291] ['3', '6', '14'] -> (14 - 6) * 3 mod 73
[6292] ['32', '37', '65'] -> (32 * 37) - 65 mod 73
[6293] ['32', '37', '69'] -> (69 / 37) + 32 mod 73
[6294] ['32', '37', '70'] -> 37 / (32 - 70) mod 73
[6295] ['32', '37', '72'] -> (37 - 72) / 32 mod 73
[6296] ['32', '38', '44'] -> 38 - (32 / 44) mod 73
[6297] ['32', '38', '45'] -> (38 / 45) - 32 mod 73
[6298] ['32', '38', '49'] -> (32 * 38) + 49 mod 73
[6299] ['32', '38', '50'] -> (38 / 50) + 32 mod 73
[6300] ['32', '38', '63'] -> (63 / 32) + 38 mod 73
[6301] ['32', '38', '64'] -> 38 / (64 - 32) mod 73
[6302] ['3', '6', '16'] -> (16 / 6) - 3 mod 73
[6303] ['32', '38', '71'] -> 71 / (38 - 32) mod 73
[6304] ['32', '38', '72'] -> 72 - (32 * 38) mod 73
[6305] ['32', '39', '51'] -> 51 / (32 - 39) mod 73
[6306] ['32', '39', '55'] -> (32 / 39) + 55 mod 73
[6307] ['32', '39', '57'] -> (39 / 32) + 57 mod 73
[6308] ['32', '39', '58'] -> (58 - 39) * 32 mod 73
[6309] ['32', '39', '62'] -> 32 / (39 - 62) mod 73
[6310] ['32', '39', '64'] -> 64 - (39 / 32) mod 73
[6311] ['32', '39', '67'] -> (67 / 39) - 32 mod 73
[6312] ['32', '39', '70'] -> 39 / (32 + 70) mod 73
[6313] ['3', '6', '17'] -> (17 / 3) - 6 mod 73
[6314] ['32', '39', '72'] -> (39 + 72) / 32 mod 73
[6315] ['32', '40', '43'] -> (43 - 32) / 40 mod 73
[6316] ['32', '40', '44'] -> 32 - (40 * 44) mod 73
[6317] ['32', '40', '45'] -> (45 / 40) + 32 mod 73
[6318] ['32', '40', '50'] -> (50 / 40) - 32 mod 73
[6319] ['32', '40', '54'] -> 54 - (32 / 40) mod 73
[6320] ['32', '40', '59'] -> (59 - 40) * 32 mod 73
[6321] ['32', '40', '70'] -> (32 - 40) * 70 mod 73
[6322] ['32', '40', '72'] -> (72 / 32) + 40 mod 73
[6323] ['32', '41', '47'] -> (32 * 41) - 47 mod 73
[6324] ['3', '6', '20'] -> 3 - (20 / 6) mod 73
[6325] ['32', '41', '60'] -> (60 - 41) * 32 mod 73
[6326] ['32', '41', '67'] -> (67 - 32) / 41 mod 73
[6327] ['32', '42', '44'] -> 32 - (44 / 42) mod 73
[6328] ['32', '42', '45'] -> (42 * 45) + 32 mod 73
[6329] ['32', '42', '46'] -> (32 - 46) / 42 mod 73
[6330] ['32', '42', '54'] -> 54 - (32 * 42) mod 73
[6331] ['32', '42', '55'] -> (32 / 55) + 42 mod 73
[6332] ['32', '42', '64'] -> (42 / 32) - 64 mod 73
[6333] ['32', '42', '67'] -> (32 * 42) + 67 mod 73
[6334] ['32', '42', '70'] -> (32 + 42) / 70 mod 73
[6335] ['1', '9', '50'] -> (9 / 50) - 1 mod 73
[6336] ['3', '6', '26'] -> 26 - (6 / 3) mod 73
[6337] ['32', '43', '45'] -> 45 / (43 - 32) mod 73
[6338] ['32', '43', '48'] -> 48 / (32 + 43) mod 73
[6339] ['32', '43', '50'] -> (32 * 50) - 43 mod 73
[6340] ['32', '43', '52'] -> 32 - (52 / 43) mod 73
[6341] ['32', '43', '55'] -> 55 - (43 / 32) mod 73
[6342] ['32', '43', '57'] -> 57 - (32 / 43) mod 73
[6343] ['32', '43', '58'] -> 43 / (32 + 58) mod 73
[6344] ['32', '43', '61'] -> (32 * 61) + 43 mod 73
[6345] ['32', '43', '63'] -> 32 - (43 * 63) mod 73
[6346] ['32', '43', '64'] -> (32 / 43) + 64 mod 73
[6347] ['3', '6', '31'] -> 3 - (6 / 31) mod 73
[6348] ['32', '43', '68'] -> (43 + 68) / 32 mod 73
[6349] ['32', '43', '72'] -> (72 / 43) - 32 mod 73
[6350] ['32', '44', '46'] -> 44 / (46 - 32) mod 73
[6351] ['32', '44', '48'] -> (44 + 48) * 32 mod 73
[6352] ['32', '44', '50'] -> (44 / 32) + 50 mod 73
