[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 79
[10466] ['33', '34', '63'] -> 33 - (34 * 63) mod 79
[10467] ['33', '34', '64'] -> (33 * 64) - 34 mod 79
[10468] ['33', '34', '69'] -> 33 - (69 / 34) mod 79
[10469] ['3', '15', '29'] -> 29 - (15 / 3) mod 79
[10470] ['33', '34', '71'] -> (33 * 34) - 71 mod 79
[10471] ['33', '34', '72'] -> (33 + 72) / 34 mod 79
[10472] ['33', '34', '74'] -> 33 - (34 / 74) mod 79
[10473] ['33', '34', '76'] -> 33 / (34 + 76) mod 79
[10474] ['33', '34', '77'] -> (33 + 34) * 77 mod 79
[10475] ['33', '35', '39'] -> 33 - (35 / 39) mod 79
[10476] ['33', '35', '43'] -> 43 - (33 / 35) mod 79
[10477] ['33', '35', '49'] -> 49 - (35 / 33) mod 79
[10478] ['33', '35', '51'] -> (51 / 33) - 35 mod 79
[10479] ['33', '35', '52'] -> 52 / (33 + 35) mod 79
[10480] ['3', '15', '32'] -> 15 / (3 - 32) mod 79
[10481] ['33', '35', '62'] -> (33 - 62) / 35 mod 79
[10482] ['33', '35', '63'] -> (35 - 63) * 33 mod 79
[10483] ['33', '35', '66'] -> 33 / (66 - 35) mod 79
[10484] ['33', '35', '73'] -> 73 - (33 * 35) mod 79
[10485] ['33', '35', '74'] -> (33 / 35) - 74 mod 79
[10486] ['33', '35', '75'] -> 33 / (35 + 75) mod 79
[10487] ['33', '35', '77'] -> 33 - (35 * 77) mod 79
[10488] ['33', '36', '41'] -> (33 + 41) / 36 mod 79
[10489] ['33', '36', '44'] -> (33 / 44) - 36 mod 79
[10490] ['33', '36', '56'] -> (33 / 36) + 56 mod 79
[10491] ['3', '15', '37'] -> 37 / (15 + 3) mod 79
[10492] ['33', '36', '59'] -> (36 * 59) + 33 mod 79
[10493] ['33', '36', '60'] -> (60 - 33) * 36 mod 79
[10494] ['33', '36', '61'] -> 61 - (36 / 33) mod 79
[10495] ['33', '36', '62'] -> 36 - (33 / 62) mod 79
[10496] ['33', '36', '63'] -> (36 / 63) - 33 mod 79
[10497] ['33', '36', '64'] -> (36 - 64) * 33 mod 79
[10498] ['33', '36', '65'] -> 36 - (33 * 65) mod 79
[10499] ['33', '36', '66'] -> (36 / 33) + 66 mod 79
[10500] ['33', '36', '67'] -> 33 / (67 - 36) mod 79
[10501] ['33', '36', '69'] -> (33 - 36) / 69 mod 79
[10502] ['3', '15', '39'] -> (3 - 15) / 39 mod 79
[10503] ['33', '36', '73'] -> (33 + 73) * 36 mod 79
[10504] ['33', '36', '75'] -> (36 / 75) + 33 mod 79
[10505] ['33', '36', '76'] -> 76 / (33 + 36) mod 79
[10506] ['33', '36', '77'] -> (77 / 36) - 33 mod 79
[10507] ['33', '36', '78'] -> (78 / 33) + 36 mod 79
[10508] ['33', '37', '38'] -> (38 / 33) - 37 mod 79
[10509] ['33', '37', '40'] -> (33 / 40) + 37 mod 79
[10510] ['33', '37', '44'] -> (37 + 44) / 33 mod 79
[10511] ['33', '37', '48'] -> 33 - (37 / 48) mod 79
[10512] ['33', '37', '49'] -> (33 + 37) / 49 mod 79
[10513] ['3', '15', '51'] -> 51 / (15 - 3) mod 79
[10514] ['33', '37', '50'] -> (33 + 37) * 50 mod 79
[10515] ['33', '37', '52'] -> (52 - 33) / 37 mod 79
[10516] ['33', '37', '53'] -> (33 / 37) + 53 mod 79
[10517] ['33', '37', '54'] -> (37 / 33) + 54 mod 79
[10518] ['33', '37', '60'] -> 60 - (33 * 37) mod 79
[10519] ['33', '37', '66'] -> (37 - 33) / 66 mod 79
[10520] ['33', '37', '67'] -> (33 * 37) + 67 mod 79
[10521] ['33', '37', '72'] -> (37 * 72) - 33 mod 79
[10522] ['33', '37', '77'] -> 37 - (33 * 77) mod 79
[10523] ['33', '38', '38'] -> 38 / (33 - 38) mod 79
[10524] ['3', '15', '54'] -> (15 + 3) * 54 mod 79
[10525] ['33', '38', '40'] -> (40 - 38) / 33 mod 79
[10526] ['33', '38', '46'] -> (33 / 38) + 46 mod 79
[10527] ['33', '38', '49'] -> (33 - 49) * 38 mod 79
[10528] ['33', '38', '53'] -> (53 / 38) + 33 mod 79
[10529] ['33', '38', '67'] -> 38 - (67 / 33) mod 79
[10530] ['33', '38', '68'] -> (38 - 33) * 68 mod 79
[10531] ['33', '38', '73'] -> 33 - (38 * 73) mod 79
[10532] ['33', '39', '41'] -> (41 - 39) / 33 mod 79
[10533] ['33', '39', '42'] -> (39 + 42) / 33 mod 79
[10534] ['33', '39', '47'] -> 47 - (33 * 39) mod 79
[10535] ['3', '15', '57'] -> (15 + 57) / 3 mod 79
[10536] ['33', '39', '53'] -> (33 + 39) * 53 mod 79
[10537] ['33', '39', '58'] -> (58 / 33) + 39 mod 79
[10538] ['33', '39', '64'] -> (64 - 33) * 39 mod 79
[10539] ['33', '39', '65'] -> 65 / (39 - 33) mod 79
[10540] ['33', '39', '67'] -> (39 - 67) * 33 mod 79
[10541] ['33', '39', '68'] -> (33 / 39) - 68 mod 79
[10542] ['33', '39', '69'] -> 69 / (33 + 39) mod 79
[10543] ['33', '39', '70'] -> 33 / (70 - 39) mod 79
[10544] ['33', '39', '71'] -> 33 / (39 + 71) mod 79
[10545] ['33', '39', '72'] -> (33 / 72) - 39 mod 79
[10546] ['3', '15', '58'] -> (15 * 3) + 58 mod 79
[10547] ['33', '39', '77'] -> (33 + 77) * 39 mod 79
[10548] ['33', '40', '41'] -> (40 + 41) / 33 mod 79
[10549] ['33', '40', '44'] -> 33 - (44 / 40) mod 79
[10550] ['33', '40', '47'] -> (33 * 40) + 47 mod 79
[10551] ['33', '40', '53'] -> (33 - 40) * 53 mod 79
[10552] ['33', '40', '54'] -> 40 - (54 / 33) mod 79
[10553] ['33', '40', '59'] -> (33 + 40) / 59 mod 79
[10554] ['33', '40', '64'] -> (33 - 64) * 40 mod 79
[10555] ['33', '40', '69'] -> 69 / (33 - 40) mod 79
[10556] ['33', '40', '71'] -> 33 / (71 - 40) mod 79
[10557] ['1', '12', '16'] -> (1 - 12) / 16 mod 79
[10558] ['3', '15', '62'] -> (15 / 62) - 3 mod 79
[10559] ['33', '40', '72'] -> (33 / 72) + 40 mod 79
[10560] ['33', '40', '74'] -> 40 / (33 + 74) mod 79
[10561] ['33', '40', '75'] -> (33 + 40) * 75 mod 79
[10562] ['33', '40', '76'] -> (40 - 33) / 76 mod 79
[10563] ['33', '41', '42'] -> 42 - (41 / 33) mod 79
[10564] ['33', '41', '43'] -> (43 - 41) / 33 mod 79
[10565] ['33', '41', '45'] -> 45 / (33 - 41) mod 79
[10566] ['33', '41', '49'] -> (49 - 33) * 41 mod 79
[10567] ['33', '41', '51'] -> 41 / (33 + 51) mod 79
[10568] ['33', '41', '52'] -> (41 / 52) - 33 mod 79
[10569] ['3', '15', '65'] -> (15 * 65) - 3 mod 79
[10570] ['33', '41', '62'] -> (33 + 62) * 41 mod 79
[10571] ['33', '41', '65'] -> (33 * 41) - 65 mod 79
[10572] ['33', '41', '66'] -> 33 - (41 / 66) mod 79
[10573] ['33', '41', '67'] -> 41 - (33 / 67) mod 79
[10574] ['33', '41', '72'] -> 33 / (72 - 41) mod 79
[10575] ['33', '41', '77'] -> (33 / 41) - 77 mod 79
[10576] ['33', '42', '45'] -> (45 / 33) - 42 mod 79
[10577] ['33', '42', '48'] -> (42 / 48) + 33 mod 79
[10578] ['33', '42', '49'] -> (33 - 42) / 49 mod 79
[10579] ['33', '42', '50'] -> (33 - 42) * 50 mod 79
[10580] ['3', '15', '72'] -> (15 + 72) * 3 mod 79
[10581] ['33', '42', '53'] -> 53 - (33 / 42) mod 79
[10582] ['33', '42', '54'] -> 54 - (42 / 33) mod 79
[10583] ['33', '42', '55'] -> (33 - 55) * 42 mod 79
[10584] ['33', '42', '60'] -> (33 * 42) + 60 mod 79
[10585] ['33', '42', '67'] -> 67 - (33 * 42) mod 79
[10586] ['33', '42', '68'] -> 33 / (42 + 68) mod 79
[10587] ['33', '42', '70'] -> (42 - 70) * 33 mod 79
[10588] ['33', '42', '74'] -> (33 / 42) + 74 mod 79
[10589] ['33', '43', '44'] -> (33 / 44) + 43 mod 79
[10590] ['33', '43', '51'] -> (33 + 51) / 43 mod 79
[10591] ['3', '15', '74'] -> 3 / (15 + 74) mod 79
[10592] ['33', '43', '56'] -> 56 - (33 / 43) mod 79
[10593] ['33', '43', '59'] -> 33 - (43 * 59) mod 79
[10594] ['33', '43', '66'] -> 66 - (43 / 33) mod 79
[10595] ['33', '43', '67'] -> 33 / (43 + 67) mod 79
[10596] ['33', '43', '70'] -> 43 - (33 * 70) mod 79
[10597] ['33', '43', '72'] -> (33 - 43) / 72 mod 79
[10598] ['33', '43', '75'] -> 33 - (43 / 75) mod 79
[10599] ['33', '43', '76'] -> 76 / (33 - 43) mod 79
[10600] ['33', '43', '78'] -> (78 / 33) - 43 mod 79
[10601] ['33', '44', '48'] -> 44 / (48 - 33) mod 79
[10602] ['3', '15', '76'] -> 15 - (3 * 76) mod 79
[10603] ['33', '44', '49'] -> (44 / 33) + 49 mod 79
[10604] ['33', '44', '51'] -> (51 / 33) + 44 mod 79
[10605] ['33', '44', '52'] -> 52 / (33 - 44) mod 79
[10606] ['33', '44', '59'] -> (59 / 44) - 33 mod 79
[10607] ['33', '44', '61'] -> 44 / (33 + 61) mod 79
[10608] ['33', '44', '62'] -> (62 - 33) / 44 mod 79
[10609] ['33', '44', '63'] -> (44 - 33) / 63 mod 79
[10610] ['33', '44', '67'] -> (33 + 44) * 67 mod 79
[10611] ['33', '44', '72'] -> (44 - 72) * 33 mod 79
[10612] ['33', '44', '73'] -> (33 * 44) + 73 mod 79
[10613] ['3', '15', '77'] -> (3 - 15) * 77 mod 79
[10614] ['33', '44', '74'] -> (44 - 33) * 74 mod 79
[10615] ['33', '45', '47'] -> (47 - 45) / 33 mod 79
[10616] ['33', '45', '51'] -> 51 / (45 - 33) mod 79
[10617] ['33', '45', '58'] -> 45 - (33 / 58) mod 79
[10618] ['33', '45', '63'] -> (45 * 63) + 33 mod 79
[10619] ['33', '45', '64'] -> (33 * 64) + 45 mod 79
[10620] ['33', '45', '69'] -> (69 / 45) + 33 mod 79
[10621] ['33', '45', '73'] -> (45 - 73) * 33 mod 79
[10622] ['33', '45', '74'] -> (45 / 74) + 33 mod 79
[10623] ['33', '45', '75'] -> (45 * 75) - 33 mod 79
[10624] ['3', '15', '78'] -> (78 / 15) + 3 mod 79
[10625] ['33', '45', '76'] -> 33 / (76 - 45) mod 79
[10626] ['33', '45', '77'] -> (33 - 45) * 77 mod 79
[10627] ['33', '46', '48'] -> (48 - 46) / 33 mod 79
[10628] ['33', '46', '52'] -> (33 * 52) + 46 mod 79
[10629] ['33', '46', '60'] -> (60 / 46) + 33 mod 79
[10630] ['33', '46', '61'] -> (61 - 33) * 46 mod 79
[10631] ['33', '46', '62'] -> (33 - 46) / 62 mod 79
[10632] ['33', '46', '65'] -> (33 - 46) * 65 mod 79
[10633] ['33', '46', '72'] -> (33 * 46) - 72 mod 79
[10634] ['33', '46', '75'] -> 75 / (46 - 33) mod 79
[10635] ['3', '16', '17'] -> (16 - 3) / 17 mod 79
[10636] ['33', '46', '77'] -> 33 / (77 - 46) mod 79
[10637] ['33', '47', '48'] -> 47 - (48 / 33) mod 79
[10638] ['33', '47', '49'] -> (49 - 47) / 33 mod 79
[10639] ['33', '47', '51'] -> (51 / 47) + 33 mod 79
[10640] ['33', '47', '53'] -> (33 * 47) + 53 mod 79
[10641] ['33', '47', '58'] -> 47 / (58 - 33) mod 79
[10642] ['33', '47', '59'] -> 59 / (33 - 47) mod 79
[10643] ['33', '47', '60'] -> 60 - (33 / 47) mod 79
[10644] ['33', '47', '67'] -> (33 / 47) + 67 mod 79
[10645] ['33', '47', '68'] -> (33 + 68) / 47 mod 79
[10646] ['3', '16', '20'] -> (20 / 16) + 3 mod 79
[10647] ['33', '47', '71'] -> 47 / (33 + 71) mod 79
[10648] ['33', '47', '72'] -> (72 / 47) - 33 mod 79
[10649] ['33', '47', '73'] -> (47 - 33) / 73 mod 79
[10650] ['33', '47', '75'] -> (47 - 75) * 33 mod 79
[10651] ['33', '47', '77'] -> 47 - (33 / 77) mod 79
[10652] ['33', '47', '78'] -> 33 / (78 - 47) mod 79
[10653] ['33', '48', '49'] -> (48 - 33) * 49 mod 79
[10654] ['33', '48', '51'] -> 48 - (33 * 51) mod 79
[10655] ['33', '48', '58'] -> 33 - (48 / 58) mod 79
[10656] ['33', '48', '59'] -> (33 * 48) - 59 mod 79
[10657] ['3', '16', '23'] -> (16 - 23) / 3 mod 79
[10658] ['33', '48', '62'] -> 33 / (48 + 62) mod 79
[10659] ['33', '48', '63'] -> (33 / 63) - 48 mod 79
[10660] ['33', '48', '64'] -> (48 * 64) + 33 mod 79
[10661] ['33', '48', '72'] -> (33 - 72) * 48 mod 79
[10662] ['33', '48', '73'] -> (73 - 33) * 48 mod 79
[10663] ['33', '48', '74'] -> (33 * 74) - 48 mod 79
[10664] ['33', '48', '76'] -> (48 - 76) * 33 mod 79
[10665] ['33', '48', '77'] -> (77 / 33) + 48 mod 79
[10666] ['33', '49', '51'] -> (51 - 49) / 33 mod 79
[10667] ['33', '49', '52'] -> (33 - 49) / 52 mod 79
[10668] ['1', '12', '17'] -> (1 + 12) / 17 mod 79
[10669] ['3', '16', '29'] -> (29 * 3) + 16 mod 79
[10670] ['33', '49', '54'] -> 49 / (33 - 54) mod 79
[10671] ['33', '49', '55'] -> 33 - (49 * 55) mod 79
[10672] ['33', '49', '56'] -> (49 / 56) + 33 mod 79
[10673] ['33', '49', '59'] -> 59 - (49 / 33) mod 79
[10674] ['33', '49', '63'] -> 49 - (33 * 63) mod 79
[10675] ['33', '49', '72'] -> 72 / (33 + 49) mod 79
[10676] ['33', '49', '74'] -> 49 - (33 / 74) mod 79
[10677] ['33', '49', '77'] -> (49 - 77) * 33 mod 79
[10678] ['33', '50', '52'] -> (52 - 50) / 33 mod 79
[10679] ['33', '50', '55'] -> 33 - (55 / 50) mod 79
[10680] ['3', '16', '34'] -> (16 / 3) - 34 mod 79
[10681] ['33', '50', '56'] -> (50 / 33) + 56 mod 79
[10682] ['33', '50', '60'] -> 33 / (50 + 60) mod 79
[10683] ['33', '50', '67'] -> 33 - (50 / 67) mod 79
[10684] ['33', '50', '71'] -> 71 - (50 / 33) mod 79
[10685] ['33', '50', '77'] -> 50 / (33 - 77) mod 79
[10686] ['33', '50', '78'] -> (50 - 78) * 33 mod 79
[10687] ['33', '51', '51'] -> (33 / 51) - 51 mod 79
[10688] ['33', '51', '53'] -> (53 - 51) / 33 mod 79
[10689] ['33', '51', '54'] -> (51 - 33) * 54 mod 79
[10690] ['33', '51', '57'] -> (57 / 33) + 51 mod 79
[10691] ['3', '16', '38'] -> (3 + 38) * 16 mod 79
[10692] ['33', '51', '58'] -> 51 / (33 + 58) mod 79
[10693] ['33', '51', '59'] -> 33 / (51 + 59) mod 79
[10694] ['33', '51', '63'] -> (63 / 51) - 33 mod 79
[10695] ['33', '51', '64'] -> 33 - (64 / 51) mod 79
[10696] ['33', '51', '66'] -> (66 - 33) * 51 mod 79
[10697] ['33', '51', '68'] -> (33 + 51) * 68 mod 79
[10698] ['33', '51', '69'] -> (33 / 69) + 51 mod 79
[10699] ['33', '51', '71'] -> (33 * 71) + 51 mod 79
[10700] ['33', '51', '72'] -> (72 - 33) / 51 mod 79
[10701] ['33', '52', '53'] -> (52 * 53) + 33 mod 79
[10702] ['3', '16', '39'] -> 39 - (3 / 16) mod 79
[10703] ['33', '52', '54'] -> (54 - 52) / 33 mod 79
[10704] ['33', '52', '55'] -> 52 - (55 / 33) mod 79
[10705] ['33', '52', '58'] -> 33 / (52 + 58) mod 79
[10706] ['33', '52', '65'] -> 65 / (33 + 52) mod 79
[10707] ['33', '52', '68'] -> (33 / 68) - 52 mod 79
[10708] ['33', '52', '69'] -> (33 - 69) * 52 mod 79
[10709] ['33', '52', '73'] -> 33 - (73 / 52) mod 79
[10710] ['33', '52', '75'] -> (33 / 75) + 52 mod 79
[10711] ['33', '52', '78'] -> (52 + 78) * 33 mod 79
[10712] ['33', '53', '54'] -> (33 + 54) / 53 mod 79
[10713] ['3', '16', '45'] -> (16 / 3) + 45 mod 79
[10714] ['33', '53', '57'] -> 33 / (53 + 57) mod 79
[10715] ['33', '53', '59'] -> (53 / 33) - 59 mod 79
[10716] ['33', '53', '65'] -> (33 - 53) / 65 mod 79
[10717] ['33', '53', '67'] -> 53 / (33 - 67) mod 79
[10718] ['33', '53', '70'] -> (70 / 33) + 53 mod 79
[10719] ['33', '53', '77'] -> (53 + 77) * 33 mod 79
[10720] ['33', '53', '78'] -> 53 / (78 - 33) mod 79
[10721] ['33', '54', '59'] -> (33 * 54) + 59 mod 79
[10722] ['33', '54', '60'] -> (33 / 54) - 60 mod 79
[10723] ['33', '54', '64'] -> (33 + 64) * 54 mod 79
[10724] ['3', '16', '47'] -> (16 + 3) * 47 mod 79
[10725] ['33', '54', '65'] -> (65 - 33) / 54 mod 79
[10726] ['33', '54', '66'] -> 33 - (54 * 66) mod 79
[10727] ['33', '54', '71'] -> (54 / 33) - 71 mod 79
[10728] ['33', '54', '73'] -> (54 / 73) + 33 mod 79
[10729] ['33', '54', '78'] -> (33 + 78) / 54 mod 79
[10730] ['33', '55', '57'] -> (57 - 55) / 33 mod 79
[10731] ['33', '55', '72'] -> 72 - (33 / 55) mod 79
[10732] ['33', '56', '56'] -> (56 - 33) * 56 mod 79
[10733] ['33', '56', '63'] -> (56 / 33) + 63 mod 79
[10734] ['33', '56', '68'] -> 56 - (33 * 68) mod 79
[10735] ['3', '16', '53'] -> 3 - (16 * 53) mod 79
[10736] ['33', '56', '69'] -> (33 + 69) * 56 mod 79
[10737] ['33', '56', '72'] -> (33 * 56) + 72 mod 79
[10738] ['33', '56', '74'] -> (56 + 74) * 33 mod 79
[10739] ['33', '57', '58'] -> (58 - 33) / 57 mod 79
[10740] ['33', '57', '70'] -> (33 - 70) * 57 mod 79
[10741] ['33', '57', '71'] -> (33 + 71) / 57 mod 79
[10742] ['33', '57', '73'] -> (57 + 73) * 33 mod 79
[10743] ['33', '57', '76'] -> 76 - (57 / 33) mod 79
[10744] ['33', '58', '61'] -> (58 - 33) * 61 mod 79
[10745] ['33', '58', '62'] -> (58 / 62) - 33 mod 79
[10746] ['3', '16', '59'] -> 3 - (59 / 16) mod 79
[10747] ['33', '58', '65'] -> (58 * 65) - 33 mod 79
[10748] ['33', '58', '66'] -> (33 * 66) + 58 mod 79
[10749] ['33', '58', '68'] -> (33 - 68) * 58 mod 79
[10750] ['33', '58', '72'] -> (58 + 72) * 33 mod 79
[10751] ['33', '58', '76'] -> (33 / 58) - 76 mod 79
[10752] ['33', '58', '77'] -> (77 - 33) * 58 mod 79
[10753] ['33', '59', '60'] -> (33 / 60) + 59 mod 79
[10754] ['33', '59', '61'] -> (61 - 59) / 33 mod 79
[10755] ['33', '59', '72'] -> (33 - 59) * 72 mod 79
[10756] ['33', '60', '60'] -> (33 * 60) - 60 mod 79
[10757] ['3', '16', '61'] -> 61 / (16 + 3) mod 79
[10758] ['33', '60', '62'] -> (62 - 60) / 33 mod 79
[10759] ['33', '60', '63'] -> 63 / (33 - 60) mod 79
[10760] ['33', '60', '65'] -> (65 - 33) * 60 mod 79
[10761] ['33', '60', '66'] -> 33 - (66 / 60) mod 79
[10762] ['33', '60', '67'] -> (60 * 67) + 33 mod 79
[10763] ['33', '60', '73'] -> (33 + 60) / 73 mod 79
[10764] ['33', '60', '75'] -> 60 / (75 - 33) mod 79
[10765] ['33', '60', '78'] -> (33 + 78) * 60 mod 79
[10766] ['33', '61', '62'] -> 62 - (33 * 61) mod 79
[10767] ['33', '61', '67'] -> (61 - 33) / 67 mod 79
[10768] ['3', '16', '62'] -> (3 - 16) / 62 mod 79
[10769] ['33', '61', '69'] -> (61 + 69) * 33 mod 79
[10770] ['33', '61', '71'] -> (33 + 71) * 61 mod 79
[10771] ['33', '61', '72'] -> (33 * 72) - 61 mod 79
[10772] ['33', '61', '76'] -> (61 / 33) - 76 mod 79
[10773] ['33', '61', '77'] -> 33 - (61 / 77) mod 79
[10774] ['33', '62', '67'] -> (33 / 62) - 67 mod 79
[10775] ['33', '62', '73'] -> (73 / 33) - 62 mod 79
[10776] ['33', '63', '64'] -> (63 - 33) * 64 mod 79
[10777] ['33', '63', '66'] -> (33 / 66) + 63 mod 79
[10778] ['33', '63', '67'] -> (63 + 67) * 33 mod 79
[10779] ['1', '12', '27'] -> 27 / (12 - 1) mod 79
[10780] ['3', '16', '66'] -> (3 * 66) - 16 mod 79
[10781] ['33', '63', '70'] -> 70 / (33 - 63) mod 79
[10782] ['33', '63', '74'] -> (33 - 74) * 63 mod 79
[10783] ['33', '63', '78'] -> (33 * 63) + 78 mod 79
[10784] ['33', '64', '68'] -> (68 - 33) / 64 mod 79
[10785] ['33', '64', '75'] -> 64 / (33 + 75) mod 79
[10786] ['33', '64', '76'] -> (33 + 76) * 64 mod 79
[10787] ['33', '65', '65'] -> (65 + 65) * 33 mod 79
[10788] ['33', '65', '69'] -> (69 / 33) + 65 mod 79
[10789] ['33', '66', '68'] -> (68 - 66) / 33 mod 79
[10790] ['33', '66', '76'] -> (66 / 76) - 33 mod 79
[10791] ['3', '16', '70'] -> (3 / 16) - 70 mod 79
[10792] ['33', '66', '77'] -> 77 / (33 - 66) mod 79
[10793] ['33', '67', '70'] -> (33 + 67) / 70 mod 79
[10794] ['33', '67', '71'] -> (33 - 67) / 71 mod 79
[10795] ['33', '67', '74'] -> (33 + 74) / 67 mod 79
[10796] ['33', '68', '70'] -> (70 - 68) / 33 mod 79
[10797] ['33', '69', '71'] -> (71 - 69) / 33 mod 79
[10798] ['33', '69', '72'] -> (69 * 72) + 33 mod 79
[10799] ['33', '69', '73'] -> (33 / 73) + 69 mod 79
[10800] ['33', '69', '76'] -> 76 - (33 / 69) mod 79
[10801] ['33', '70', '72'] -> (72 - 70) / 33 mod 79
[10802] ['3', '16', '72'] -> 72 - (16 * 3) mod 79
[10803] ['33', '70', '73'] -> 73 - (33 / 70) mod 79
[10804] ['33', '70', '77'] -> 33 - (77 / 70) mod 79
[10805] ['33', '71', '73'] -> (73 - 71) / 33 mod 79
[10806] ['33', '71', '74'] -> (71 - 33) / 74 mod 79
[10807] ['33', '71', '76'] -> 76 - (33 * 71) mod 79
[10808] ['33', '72', '74'] -> (74 - 72) / 33 mod 79
[10809] ['33', '73', '75'] -> (75 - 73) / 33 mod 79
[10810] ['33', '74', '78'] -> (33 / 74) + 78 mod 79
[10811] ['33', '75', '75'] -> 75 - (33 / 75) mod 79
[10812] ['33', '76', '76'] -> 33 - (76 * 76) mod 79
[10813] ['3', '16', '73'] -> 3 / (16 + 73) mod 79
[10814] ['33', '76', '78'] -> (78 - 76) / 33 mod 79
[10815] ['33', '77', '77'] -> (33 + 77) / 77 mod 79
[10816] ['34', '34', '36'] -> (34 / 36) - 34 mod 79
[10817] ['34', '34', '42'] -> 34 / (42 - 34) mod 79
[10818] ['34', '34', '52'] -> 52 / (34 + 34) mod 79
[10819] ['34', '34', '60'] -> (60 - 34) / 34 mod 79
[10820] ['34', '34', '71'] -> (34 + 71) / 34 mod 79
[10821] ['34', '34', '74'] -> 74 - (34 * 34) mod 79
[10822] ['34', '34', '76'] -> (76 / 34) - 34 mod 79
[10823] ['34', '35', '36'] -> (35 / 36) + 34 mod 79
[10824] ['3', '16', '75'] -> 75 / (16 - 3) mod 79
[10825] ['34', '35', '39'] -> 35 - (34 / 39) mod 79
[10826] ['34', '35', '40'] -> (34 / 40) + 35 mod 79
[10827] ['34', '35', '49'] -> 35 / (34 - 49) mod 79
[10828] ['34', '35', '51'] -> (35 / 51) - 34 mod 79
[10829] ['34', '35', '52'] -> 34 / (35 + 52) mod 79
[10830] ['34', '35', '58'] -> 35 - (58 / 34) mod 79
[10831] ['34', '35', '60'] -> (34 * 35) - 60 mod 79
[10832] ['34', '35', '61'] -> (61 - 35) / 34 mod 79
[10833] ['34', '35', '65'] -> (34 / 35) - 65 mod 79
[10834] ['34', '35', '66'] -> (34 + 66) * 35 mod 79
[10835] ['3', '16', '76'] -> (16 / 76) + 3 mod 79
[10836] ['34', '35', '70'] -> (35 + 70) / 34 mod 79
[10837] ['34', '35', '72'] -> (34 + 35) / 72 mod 79
[10838] ['34', '35', '76'] -> 76 / (34 + 35) mod 79
[10839] ['34', '35', '77'] -> 35 - (34 * 77) mod 79
[10840] ['34', '36', '40'] -> (34 + 40) / 36 mod 79
[10841] ['34', '36', '45'] -> (34 / 36) + 45 mod 79
[10842] ['34', '36', '61'] -> (61 - 34) * 36 mod 79
[10843] ['34', '36', '62'] -> (62 - 36) / 34 mod 79
[10844] ['34', '36', '64'] -> (34 * 36) + 64 mod 79
[10845] ['34', '36', '65'] -> (65 / 34) - 36 mod 79
[10846] ['3', '17', '17'] -> (17 + 3) * 17 mod 79
[10847] ['34', '36', '69'] -> (36 + 69) / 34 mod 79
[10848] ['34', '36', '70'] -> (36 / 34) - 70 mod 79
[10849] ['34', '36', '74'] -> (34 * 74) + 36 mod 79
[10850] ['34', '36', '75'] -> 36 / (75 - 34) mod 79
[10851] ['34', '37', '40'] -> (37 * 40) - 34 mod 79
[10852] ['34', '37', '49'] -> (34 * 37) - 49 mod 79
[10853] ['34', '37', '50'] -> 34 / (37 + 50) mod 79
[10854] ['34', '37', '53'] -> (53 - 34) / 37 mod 79
[10855] ['34', '37', '56'] -> (56 - 34) * 37 mod 79
[10856] ['34', '37', '64'] -> (34 + 64) / 37 mod 79
[10857] ['3', '17', '20'] -> 20 / (17 - 3) mod 79
[10858] ['34', '37', '68'] -> (37 + 68) / 34 mod 79
[10859] ['34', '37', '69'] -> (34 - 37) / 69 mod 79
[10860] ['34', '37', '71'] -> (34 - 37) * 71 mod 79
[10861] ['34', '37', '72'] -> 72 / (37 - 34) mod 79
[10862] ['34', '37', '73'] -> (34 / 37) - 73 mod 79
[10863] ['34', '37', '76'] -> (34 + 37) * 76 mod 79
[10864] ['34', '37', '77'] -> (37 / 34) - 77 mod 79
[10865] ['34', '38', '49'] -> 34 / (38 + 49) mod 79
[10866] ['34', '38', '50'] -> (34 - 50) * 38 mod 79
[10867] ['34', '38', '52'] -> 52 - (34 * 38) mod 79
[10868] ['3', '17', '21'] -> (21 / 3) + 17 mod 79
[10869] ['34', '38', '60'] -> (34 * 60) + 38 mod 79
[10870] ['34', '38', '62'] -> 62 / (34 - 38) mod 79
[10871] ['34', '38', '66'] -> (38 - 34) / 66 mod 79
[10872] ['34', '38', '69'] -> 69 / (34 + 38) mod 79
[10873] ['34', '38', '70'] -> (34 - 70) / 38 mod 79
[10874] ['34', '38', '71'] -> (71 / 38) - 34 mod 79
[10875] ['34', '38', '74'] -> (38 / 34) + 74 mod 79
[10876] ['34', '38', '75'] -> (34 * 38) + 75 mod 79
[10877] ['34', '39', '42'] -> (39 * 42) - 34 mod 79
[10878] ['34', '39', '47'] -> 34 / (47 - 39) mod 79
[10879] ['3', '17', '22'] -> 3 - (17 * 22) mod 79
[10880] ['34', '39', '48'] -> 34 / (39 + 48) mod 79
[10881] ['34', '39', '53'] -> (34 * 53) + 39 mod 79
[10882] ['34', '39', '62'] -> 39 / (34 - 62) mod 79
[10883] ['34', '39', '68'] -> (39 - 34) * 68 mod 79
[10884] ['34', '40', '41'] -> 41 - (34 * 40) mod 79
[10885] ['34', '40', '43'] -> (43 / 34) - 40 mod 79
[10886] ['34', '40', '44'] -> (34 / 40) - 44 mod 79
[10887] ['34', '40', '48'] -> 34 / (48 - 40) mod 79
[10888] ['34', '40', '53'] -> (34 * 53) - 40 mod 79
