[1] ['1', '1', '12'] -> (1 + 1) * 12 mod 89
[28585] ['5', '48', '61'] -> (48 - 61) * 5 mod 89
[28586] ['5', '48', '69'] -> (48 * 69) + 5 mod 89
[28587] ['5', '48', '72'] -> (48 + 72) / 5 mod 89
[28588] ['1', '31', '38'] -> (1 / 38) + 31 mod 89
[28589] ['5', '48', '76'] -> 48 - (5 * 76) mod 89
[28590] ['5', '48', '82'] -> 5 / (48 + 82) mod 89
[28591] ['5', '48', '87'] -> 87 - (48 / 5) mod 89
[28592] ['5', '49', '50'] -> 50 / (49 + 5) mod 89
[28593] ['5', '49', '53'] -> (53 / 5) + 49 mod 89
[28594] ['5', '49', '57'] -> (49 / 5) - 57 mod 89
[28595] ['5', '49', '60'] -> (49 / 60) - 5 mod 89
[28596] ['5', '49', '62'] -> (49 - 62) * 5 mod 89
[28597] ['5', '49', '63'] -> 5 - (49 / 63) mod 89
[28598] ['5', '49', '65'] -> 5 - (49 * 65) mod 89
[28599] ['1', '31', '41'] -> (31 * 41) - 1 mod 89
[28600] ['5', '49', '66'] -> 49 / (5 - 66) mod 89
[28601] ['5', '49', '72'] -> (5 / 72) - 49 mod 89
[28602] ['5', '49', '77'] -> 77 / (49 - 5) mod 89
[28603] ['5', '49', '80'] -> (80 - 49) / 5 mod 89
[28604] ['5', '49', '81'] -> 5 / (49 + 81) mod 89
[28605] ['5', '49', '84'] -> (5 * 84) + 49 mod 89
[28606] ['5', '50', '51'] -> (5 - 51) / 50 mod 89
[28607] ['5', '50', '52'] -> (50 * 52) + 5 mod 89
[28608] ['5', '50', '60'] -> (60 / 50) + 5 mod 89
[28609] ['5', '50', '63'] -> (50 - 63) * 5 mod 89
[28610] ['1', '31', '47'] -> 47 - (1 / 31) mod 89
[28611] ['5', '50', '75'] -> (50 / 5) - 75 mod 89
[28612] ['5', '50', '76'] -> (5 - 50) / 76 mod 89
[28613] ['5', '50', '80'] -> 5 / (50 + 80) mod 89
[28614] ['5', '50', '81'] -> (81 - 50) / 5 mod 89
[28615] ['5', '50', '86'] -> (5 * 86) - 50 mod 89
[28616] ['5', '51', '52'] -> 52 - (51 / 5) mod 89
[28617] ['5', '51', '55'] -> (55 / 51) - 5 mod 89
[28618] ['5', '51', '59'] -> 59 - (5 / 51) mod 89
[28619] ['5', '51', '62'] -> (5 + 62) / 51 mod 89
[28620] ['5', '51', '69'] -> (51 + 69) / 5 mod 89
[28621] ['1', '4', '14'] -> 4 / (1 + 14) mod 89
[28622] ['1', '31', '51'] -> 31 - (1 / 51) mod 89
[28623] ['5', '51', '72'] -> (72 - 5) / 51 mod 89
[28624] ['5', '51', '73'] -> (5 - 51) * 73 mod 89
[28625] ['5', '51', '74'] -> (5 + 74) * 51 mod 89
[28626] ['5', '51', '75'] -> 51 / (5 + 75) mod 89
[28627] ['5', '51', '76'] -> 51 - (5 / 76) mod 89
[28628] ['5', '51', '78'] -> (5 / 51) + 78 mod 89
[28629] ['5', '51', '82'] -> (82 - 51) / 5 mod 89
[28630] ['5', '51', '84'] -> (84 - 5) * 51 mod 89
[28631] ['5', '52', '53'] -> (5 / 52) + 53 mod 89
[28632] ['5', '52', '59'] -> 52 - (5 * 59) mod 89
[28633] ['1', '31', '57'] -> 1 / (57 - 31) mod 89
[28634] ['5', '52', '60'] -> 60 / (52 - 5) mod 89
[28635] ['5', '52', '63'] -> (52 - 5) * 63 mod 89
[28636] ['5', '52', '67'] -> (52 / 5) + 67 mod 89
[28637] ['5', '52', '68'] -> (52 + 68) / 5 mod 89
[28638] ['5', '52', '70'] -> 70 - (52 / 5) mod 89
[28639] ['5', '52', '77'] -> 52 / (5 - 77) mod 89
[28640] ['5', '52', '78'] -> 5 / (52 + 78) mod 89
[28641] ['5', '52', '80'] -> 5 - (80 / 52) mod 89
[28642] ['5', '52', '83'] -> (83 - 52) / 5 mod 89
[28643] ['5', '53', '54'] -> (53 / 54) - 5 mod 89
[28644] ['1', '31', '58'] -> (1 - 58) / 31 mod 89
[28645] ['5', '53', '57'] -> 57 / (5 + 53) mod 89
[28646] ['5', '53', '59'] -> (53 / 59) + 5 mod 89
[28647] ['5', '53', '63'] -> (5 * 53) - 63 mod 89
[28648] ['5', '53', '66'] -> (53 - 66) * 5 mod 89
[28649] ['5', '53', '67'] -> (53 + 67) / 5 mod 89
[28650] ['5', '53', '68'] -> (5 - 68) / 53 mod 89
[28651] ['5', '53', '71'] -> (5 + 53) * 71 mod 89
[28652] ['5', '53', '81'] -> (5 / 53) + 81 mod 89
[28653] ['5', '53', '86'] -> (53 * 86) + 5 mod 89
[28654] ['5', '53', '87'] -> (5 - 53) / 87 mod 89
[28655] ['1', '31', '63'] -> (63 / 31) - 1 mod 89
[28656] ['5', '53', '88'] -> 88 - (53 / 5) mod 89
[28657] ['5', '54', '55'] -> (55 - 5) / 54 mod 89
[28658] ['5', '54', '58'] -> (54 / 5) - 58 mod 89
[28659] ['5', '54', '62'] -> 62 - (5 / 54) mod 89
[28660] ['5', '54', '66'] -> (54 + 66) / 5 mod 89
[28661] ['5', '54', '67'] -> (54 - 67) * 5 mod 89
[28662] ['5', '54', '68'] -> (5 * 54) - 68 mod 89
[28663] ['5', '54', '69'] -> (5 * 69) - 54 mod 89
[28664] ['5', '54', '70'] -> 70 / (5 - 54) mod 89
[28665] ['5', '54', '75'] -> (5 / 54) + 75 mod 89
[28666] ['1', '31', '68'] -> (31 - 1) / 68 mod 89
[28667] ['5', '54', '76'] -> 5 / (54 + 76) mod 89
[28668] ['5', '54', '81'] -> 81 / (5 + 54) mod 89
[28669] ['5', '54', '87'] -> 5 - (54 * 87) mod 89
[28670] ['5', '55', '57'] -> (5 / 55) - 57 mod 89
[28671] ['5', '55', '58'] -> 5 - (55 / 58) mod 89
[28672] ['5', '55', '61'] -> (55 - 5) * 61 mod 89
[28673] ['5', '55', '68'] -> (55 - 68) * 5 mod 89
[28674] ['5', '55', '69'] -> (5 + 69) / 55 mod 89
[28675] ['5', '55', '73'] -> (5 * 55) - 73 mod 89
[28676] ['5', '55', '76'] -> (55 / 5) - 76 mod 89
[28677] ['1', '31', '71'] -> (31 / 71) + 1 mod 89
[28678] ['5', '55', '82'] -> (82 / 55) - 5 mod 89
[28679] ['5', '55', '87'] -> (5 * 87) - 55 mod 89
[28680] ['5', '55', '88'] -> 55 / (5 - 88) mod 89
[28681] ['5', '56', '59'] -> (5 + 59) * 56 mod 89
[28682] ['5', '56', '64'] -> (56 + 64) / 5 mod 89
[28683] ['5', '56', '68'] -> 5 - (56 * 68) mod 89
[28684] ['5', '56', '70'] -> (5 / 56) + 70 mod 89
[28685] ['5', '56', '72'] -> 5 - (56 / 72) mod 89
[28686] ['5', '56', '74'] -> 5 / (56 + 74) mod 89
[28687] ['5', '56', '78'] -> (5 * 56) - 78 mod 89
[28688] ['1', '31', '76'] -> (31 / 76) - 1 mod 89
[28689] ['5', '56', '79'] -> (56 - 5) * 79 mod 89
[28690] ['5', '56', '80'] -> (56 - 5) / 80 mod 89
[28691] ['5', '56', '87'] -> (87 - 56) / 5 mod 89
[28692] ['5', '57', '59'] -> 5 - (57 * 59) mod 89
[28693] ['5', '57', '64'] -> 64 / (5 + 57) mod 89
[28694] ['5', '57', '66'] -> (57 / 5) + 66 mod 89
[28695] ['5', '57', '68'] -> (5 - 57) * 68 mod 89
[28696] ['5', '57', '70'] -> (57 - 70) * 5 mod 89
[28697] ['5', '57', '72'] -> (5 - 57) / 72 mod 89
[28698] ['5', '57', '73'] -> 5 / (57 + 73) mod 89
[28699] ['1', '31', '85'] -> 31 / (1 - 85) mod 89
[28700] ['5', '57', '74'] -> 5 - (74 / 57) mod 89
[28701] ['5', '57', '77'] -> (5 / 57) + 77 mod 89
[28702] ['5', '57', '83'] -> (5 * 57) - 83 mod 89
[28703] ['5', '57', '87'] -> 87 / (5 - 57) mod 89
[28704] ['5', '57', '88'] -> (88 - 57) / 5 mod 89
[28705] ['5', '58', '63'] -> 63 / (5 - 58) mod 89
[28706] ['5', '58', '66'] -> (5 + 66) * 58 mod 89
[28707] ['5', '58', '71'] -> (58 - 71) * 5 mod 89
[28708] ['5', '58', '72'] -> 5 / (58 + 72) mod 89
[28709] ['5', '58', '76'] -> (76 - 5) * 58 mod 89
[28710] ['1', '32', '32'] -> 32 / (32 - 1) mod 89
[28711] ['5', '58', '79'] -> 58 / (5 + 79) mod 89
[28712] ['5', '58', '80'] -> (80 / 58) - 5 mod 89
[28713] ['5', '59', '61'] -> (59 + 61) / 5 mod 89
[28714] ['5', '59', '62'] -> (5 + 59) / 62 mod 89
[28715] ['5', '59', '64'] -> (59 / 64) + 5 mod 89
[28716] ['5', '59', '69'] -> (59 - 5) / 69 mod 89
[28717] ['5', '59', '70'] -> (5 * 70) - 59 mod 89
[28718] ['5', '59', '71'] -> 5 / (59 + 71) mod 89
[28719] ['5', '59', '72'] -> (59 - 72) * 5 mod 89
[28720] ['5', '59', '73'] -> 59 / (5 - 73) mod 89
[28721] ['1', '32', '40'] -> (1 / 32) - 40 mod 89
[28722] ['5', '59', '76'] -> (5 + 76) / 59 mod 89
[28723] ['5', '59', '77'] -> (5 - 77) * 59 mod 89
[28724] ['5', '59', '82'] -> (5 * 82) + 59 mod 89
[28725] ['5', '60', '60'] -> (60 + 60) / 5 mod 89
[28726] ['5', '60', '61'] -> (5 / 60) + 61 mod 89
[28727] ['5', '60', '70'] -> 5 / (60 + 70) mod 89
[28728] ['5', '60', '72'] -> (72 / 60) + 5 mod 89
[28729] ['5', '60', '76'] -> 76 - (5 / 60) mod 89
[28730] ['5', '60', '77'] -> (60 / 5) - 77 mod 89
[28731] ['5', '60', '78'] -> (5 - 78) / 60 mod 89
[28732] ['1', '4', '16'] -> 4 / (16 - 1) mod 89
[28733] ['1', '32', '41'] -> 1 - (32 * 41) mod 89
[28734] ['5', '60', '83'] -> (5 - 60) / 83 mod 89
[28735] ['5', '60', '87'] -> (87 / 5) + 60 mod 89
[28736] ['5', '61', '62'] -> 62 - (5 * 61) mod 89
[28737] ['5', '61', '64'] -> (61 - 5) * 64 mod 89
[28738] ['5', '61', '71'] -> 71 / (5 + 61) mod 89
[28739] ['5', '61', '74'] -> (61 - 74) * 5 mod 89
[28740] ['5', '61', '75'] -> (5 * 61) + 75 mod 89
[28741] ['5', '61', '82'] -> (82 / 5) + 61 mod 89
[28742] ['5', '61', '83'] -> (61 / 5) + 83 mod 89
[28743] ['5', '61', '87'] -> 5 - (87 / 61) mod 89
[28744] ['1', '32', '44'] -> (32 / 44) - 1 mod 89
[28745] ['5', '62', '65'] -> (62 / 5) + 65 mod 89
[28746] ['5', '62', '66'] -> (62 - 5) * 66 mod 89
[28747] ['5', '62', '69'] -> (69 - 5) / 62 mod 89
[28748] ['5', '62', '70'] -> (5 * 62) + 70 mod 89
[28749] ['5', '62', '72'] -> 72 - (62 / 5) mod 89
[28750] ['5', '62', '74'] -> (74 / 5) - 62 mod 89
[28751] ['5', '62', '75'] -> (62 - 75) * 5 mod 89
[28752] ['5', '62', '77'] -> (77 / 5) + 62 mod 89
[28753] ['5', '62', '78'] -> (5 / 62) - 78 mod 89
[28754] ['5', '63', '65'] -> (5 * 63) + 65 mod 89
[28755] ['1', '32', '48'] -> (32 * 48) + 1 mod 89
[28756] ['5', '63', '67'] -> 5 / (63 + 67) mod 89
[28757] ['5', '63', '76'] -> (63 - 76) * 5 mod 89
[28758] ['5', '63', '77'] -> (5 + 63) / 77 mod 89
[28759] ['5', '63', '78'] -> (63 * 78) + 5 mod 89
[28760] ['5', '63', '80'] -> 63 - (5 / 80) mod 89
[28761] ['5', '63', '81'] -> 5 - (63 / 81) mod 89
[28762] ['5', '63', '83'] -> (5 + 83) / 63 mod 89
[28763] ['5', '64', '68'] -> (5 - 64) / 68 mod 89
[28764] ['5', '64', '70'] -> (5 + 64) * 70 mod 89
[28765] ['5', '64', '72'] -> (5 - 64) * 72 mod 89
[28766] ['1', '32', '49'] -> (1 / 32) + 49 mod 89
[28767] ['5', '64', '74'] -> (64 * 74) + 5 mod 89
[28768] ['5', '64', '76'] -> (76 / 64) - 5 mod 89
[28769] ['5', '64', '78'] -> 64 - (5 / 78) mod 89
[28770] ['5', '64', '82'] -> (64 / 82) - 5 mod 89
[28771] ['5', '65', '72'] -> 72 - (5 / 65) mod 89
[28772] ['5', '65', '73'] -> 73 / (5 - 65) mod 89
[28773] ['5', '65', '82'] -> 82 - (5 * 65) mod 89
[28774] ['5', '66', '66'] -> (5 + 66) / 66 mod 89
[28775] ['5', '66', '69'] -> 66 / (5 - 69) mod 89
[28776] ['5', '66', '73'] -> (66 - 5) / 73 mod 89
[28777] ['1', '32', '58'] -> 1 / (58 - 32) mod 89
[28778] ['5', '66', '76'] -> (76 - 5) / 66 mod 89
[28779] ['5', '66', '80'] -> (66 * 80) - 5 mod 89
[28780] ['5', '66', '81'] -> 5 - (81 / 66) mod 89
[28781] ['5', '66', '82'] -> (66 / 5) + 82 mod 89
[28782] ['5', '67', '73'] -> 73 - (67 / 5) mod 89
[28783] ['5', '67', '74'] -> (74 / 67) - 5 mod 89
[28784] ['5', '67', '76'] -> (67 * 76) + 5 mod 89
[28785] ['5', '67', '79'] -> (5 - 67) / 79 mod 89
[28786] ['5', '67', '85'] -> (5 / 67) - 85 mod 89
[28787] ['5', '67', '87'] -> (5 - 87) * 67 mod 89
[28788] ['1', '32', '59'] -> 32 / (1 - 59) mod 89
[28789] ['5', '67', '88'] -> (5 - 88) / 67 mod 89
[28790] ['5', '68', '69'] -> (5 / 68) - 69 mod 89
[28791] ['5', '68', '72'] -> 68 / (5 + 72) mod 89
[28792] ['5', '68', '76'] -> (68 / 76) - 5 mod 89
[28793] ['5', '68', '79'] -> 68 - (5 / 79) mod 89
[28794] ['5', '68', '80'] -> 68 - (5 * 80) mod 89
[28795] ['5', '68', '81'] -> (68 - 81) * 5 mod 89
[28796] ['5', '68', '82'] -> 68 / (82 - 5) mod 89
[28797] ['5', '68', '88'] -> 88 / (68 - 5) mod 89
[28798] ['5', '69', '72'] -> (5 * 72) - 69 mod 89
[28799] ['1', '32', '65'] -> 1 - (65 / 32) mod 89
[28800] ['5', '69', '75'] -> (75 - 5) * 69 mod 89
[28801] ['5', '69', '76'] -> 5 - (69 / 76) mod 89
[28802] ['5', '69', '79'] -> (5 / 79) + 69 mod 89
[28803] ['5', '69', '85'] -> 85 / (5 + 69) mod 89
[28804] ['5', '69', '87'] -> (5 / 69) - 87 mod 89
[28805] ['5', '70', '72'] -> (72 / 70) - 5 mod 89
[28806] ['5', '70', '74'] -> (74 - 5) * 70 mod 89
[28807] ['5', '70', '79'] -> (70 / 5) - 79 mod 89
[28808] ['5', '70', '81'] -> (5 + 70) / 81 mod 89
[28809] ['5', '70', '84'] -> (84 / 70) + 5 mod 89
[28810] ['1', '32', '67'] -> (1 - 67) * 32 mod 89
[28811] ['5', '71', '71'] -> 71 / (71 - 5) mod 89
[28812] ['5', '71', '74'] -> (71 / 74) + 5 mod 89
[28813] ['5', '71', '83'] -> (71 * 83) + 5 mod 89
[28814] ['5', '71', '84'] -> (71 - 84) * 5 mod 89
[28815] ['5', '71', '87'] -> (5 / 87) + 71 mod 89
[28816] ['5', '72', '74'] -> 74 - (72 / 5) mod 89
[28817] ['5', '72', '77'] -> (5 / 77) - 72 mod 89
[28818] ['5', '72', '82'] -> (5 - 72) * 82 mod 89
[28819] ['5', '72', '83'] -> 83 / (5 - 72) mod 89
[28820] ['5', '72', '85'] -> (72 - 85) * 5 mod 89
[28821] ['1', '32', '71'] -> (1 - 32) * 71 mod 89
[28822] ['5', '73', '74'] -> (5 * 73) - 74 mod 89
[28823] ['5', '73', '78'] -> (5 / 78) + 73 mod 89
[28824] ['5', '73', '81'] -> 73 - (5 * 81) mod 89
[28825] ['5', '74', '75'] -> (5 - 74) / 75 mod 89
[28826] ['5', '74', '83'] -> 83 - (5 / 74) mod 89
[28827] ['5', '74', '87'] -> (74 - 87) * 5 mod 89
[28828] ['5', '75', '76'] -> 75 / (5 + 76) mod 89
[28829] ['5', '75', '77'] -> 75 - (77 / 5) mod 89
[28830] ['5', '75', '78'] -> 78 / (75 - 5) mod 89
[28831] ['5', '75', '80'] -> (75 / 5) - 80 mod 89
[28832] ['1', '32', '76'] -> 1 - (32 / 76) mod 89
[28833] ['5', '75', '83'] -> (5 - 83) * 75 mod 89
[28834] ['5', '75', '86'] -> 75 / (86 - 5) mod 89
[28835] ['5', '76', '76'] -> 76 / (5 - 76) mod 89
[28836] ['5', '76', '82'] -> 76 - (82 / 5) mod 89
[28837] ['5', '76', '85'] -> 5 - (76 / 85) mod 89
[28838] ['5', '77', '84'] -> (5 * 77) + 84 mod 89
[28839] ['5', '77', '85'] -> (5 + 77) / 85 mod 89
[28840] ['5', '77', '86'] -> (5 - 77) / 86 mod 89
[28841] ['5', '77', '87'] -> 77 - (87 / 5) mod 89
[28842] ['5', '77', '88'] -> (77 + 88) * 5 mod 89
[28843] ['1', '4', '17'] -> 17 / (1 - 4) mod 89
[28844] ['1', '32', '78'] -> 32 - (1 / 78) mod 89
[28845] ['5', '78', '79'] -> (5 * 78) + 79 mod 89
[28846] ['5', '78', '80'] -> (5 - 80) * 78 mod 89
[28847] ['5', '78', '82'] -> 78 - (5 * 82) mod 89
[28848] ['5', '78', '85'] -> (5 + 78) * 85 mod 89
[28849] ['5', '78', '86'] -> (86 / 5) + 78 mod 89
[28850] ['5', '79', '82'] -> 5 - (79 * 82) mod 89
[28851] ['5', '79', '83'] -> (5 / 83) - 79 mod 89
[28852] ['5', '79', '85'] -> 85 / (79 - 5) mod 89
[28853] ['5', '79', '86'] -> (79 + 86) * 5 mod 89
[28854] ['5', '79', '87'] -> 79 / (5 - 87) mod 89
[28855] ['1', '32', '83'] -> 1 / (32 + 83) mod 89
[28856] ['5', '80', '83'] -> (5 + 80) * 83 mod 89
[28857] ['5', '80', '85'] -> (80 + 85) * 5 mod 89
[28858] ['5', '81', '81'] -> (5 + 81) * 81 mod 89
[28859] ['5', '82', '83'] -> (82 + 83) * 5 mod 89
[28860] ['5', '82', '84'] -> (5 - 84) / 82 mod 89
[28861] ['5', '82', '85'] -> (85 / 5) - 82 mod 89
[28862] ['5', '82', '87'] -> (82 - 5) * 87 mod 89
[28863] ['5', '83', '83'] -> 83 - (5 * 83) mod 89
[28864] ['5', '83', '84'] -> (83 / 84) + 5 mod 89
[28865] ['5', '83', '86'] -> 86 / (5 - 83) mod 89
[28866] ['1', '32', '84'] -> (1 - 32) / 84 mod 89
[28867] ['5', '84', '88'] -> 88 - (5 * 84) mod 89
[28868] ['5', '85', '87'] -> (87 - 5) / 85 mod 89
[28869] ['5', '85', '88'] -> (88 - 5) * 85 mod 89
[28870] ['5', '86', '86'] -> (86 - 5) * 86 mod 89
[28871] ['6', '6', '10'] -> (10 - 6) * 6 mod 89
[28872] ['6', '6', '18'] -> (6 / 18) - 6 mod 89
[28873] ['6', '6', '19'] -> (19 / 6) + 6 mod 89
[28874] ['6', '6', '21'] -> 21 / (6 + 6) mod 89
[28875] ['6', '6', '23'] -> (6 / 6) + 23 mod 89
[28876] ['6', '6', '25'] -> 25 - (6 / 6) mod 89
[28877] ['1', '32', '87'] -> (32 * 87) - 1 mod 89
[28878] ['6', '6', '28'] -> 6 / (6 - 28) mod 89
[28879] ['6', '6', '30'] -> (6 / 30) + 6 mod 89
[28880] ['6', '6', '40'] -> (6 - 40) / 6 mod 89
[28881] ['6', '6', '45'] -> (6 + 6) / 45 mod 89
[28882] ['6', '6', '49'] -> (49 + 6) / 6 mod 89
[28883] ['6', '6', '59'] -> 6 - (6 / 59) mod 89
[28884] ['6', '6', '66'] -> (6 / 6) - 66 mod 89
[28885] ['6', '6', '70'] -> 6 - (70 / 6) mod 89
[28886] ['6', '6', '73'] -> 6 / (73 - 6) mod 89
[28887] ['6', '6', '86'] -> 6 - (6 * 86) mod 89
[28888] ['1', '33', '42'] -> 1 - (42 / 33) mod 89
[28889] ['6', '6', '87'] -> (6 + 87) * 6 mod 89
[28890] ['6', '7', '10'] -> 7 / (10 - 6) mod 89
[28891] ['6', '7', '12'] -> 7 - (12 * 6) mod 89
[28892] ['6', '7', '13'] -> (13 / 6) + 7 mod 89
[28893] ['6', '7', '15'] -> (6 / 7) - 15 mod 89
[28894] ['6', '7', '16'] -> (6 - 16) / 7 mod 89
[28895] ['6', '7', '17'] -> (17 * 7) - 6 mod 89
[28896] ['6', '7', '18'] -> (6 * 7) - 18 mod 89
[28897] ['6', '7', '20'] -> (20 * 6) - 7 mod 89
[28898] ['6', '7', '21'] -> (7 / 21) - 6 mod 89
[28899] ['1', '33', '44'] -> (33 / 44) + 1 mod 89
[28900] ['6', '7', '32'] -> (32 / 7) - 6 mod 89
[28901] ['6', '7', '40'] -> 40 - (7 / 6) mod 89
[28902] ['6', '7', '41'] -> (7 - 41) / 6 mod 89
[28903] ['6', '7', '45'] -> 45 / (6 + 7) mod 89
[28904] ['6', '7', '48'] -> (48 + 7) / 6 mod 89
[28905] ['6', '7', '49'] -> (6 / 49) - 7 mod 89
[28906] ['6', '7', '54'] -> 6 - (7 / 54) mod 89
[28907] ['6', '7', '62'] -> (62 - 7) / 6 mod 89
[28908] ['6', '7', '76'] -> 7 - (76 / 6) mod 89
[28909] ['6', '7', '77'] -> (6 * 77) + 7 mod 89
[28910] ['1', '33', '45'] -> 1 - (33 / 45) mod 89
[28911] ['6', '7', '81'] -> (7 / 6) - 81 mod 89
[28912] ['6', '7', '84'] -> (6 + 7) * 84 mod 89
[28913] ['6', '7', '85'] -> (85 - 6) / 7 mod 89
[28914] ['6', '7', '86'] -> (7 + 86) * 6 mod 89
[28915] ['6', '7', '87'] -> 7 / (6 + 87) mod 89
[28916] ['6', '8', '8'] -> (6 + 8) / 8 mod 89
[28917] ['6', '8', '9'] -> (9 - 6) * 8 mod 89
[28918] ['6', '8', '14'] -> (14 / 6) - 8 mod 89
[28919] ['6', '8', '27'] -> 8 - (27 * 6) mod 89
[28920] ['6', '8', '28'] -> (6 / 28) - 8 mod 89
[28921] ['1', '33', '47'] -> (47 / 33) + 1 mod 89
[28922] ['6', '8', '30'] -> 6 / (8 - 30) mod 89
[28923] ['6', '8', '33'] -> 8 - (6 / 33) mod 89
[28924] ['6', '8', '34'] -> 6 - (34 / 8) mod 89
[28925] ['6', '8', '35'] -> (35 * 6) - 8 mod 89
[28926] ['6', '8', '36'] -> 8 / (36 - 6) mod 89
[28927] ['6', '8', '37'] -> (6 - 8) / 37 mod 89
[28928] ['6', '8', '40'] -> (8 / 40) + 6 mod 89
[28929] ['6', '8', '41'] -> 41 / (6 - 8) mod 89
[28930] ['6', '8', '42'] -> (8 - 42) / 6 mod 89
[28931] ['6', '8', '48'] -> 48 / (8 - 6) mod 89
[28932] ['1', '33', '51'] -> 51 - (1 / 33) mod 89
[28933] ['6', '8', '49'] -> 6 - (8 / 49) mod 89
[28934] ['6', '8', '52'] -> (8 - 6) / 52 mod 89
[28935] ['6', '8', '56'] -> (6 / 56) + 8 mod 89
[28936] ['6', '8', '59'] -> 6 / (59 + 8) mod 89
[28937] ['6', '8', '72'] -> 72 - (6 * 8) mod 89
[28938] ['6', '8', '75'] -> 6 / (75 - 8) mod 89
[28939] ['6', '8', '77'] -> (6 - 8) * 77 mod 89
[28940] ['6', '8', '78'] -> (6 + 8) * 78 mod 89
[28941] ['6', '8', '81'] -> (6 - 81) / 8 mod 89
[28942] ['6', '8', '85'] -> (8 + 85) * 6 mod 89
[28943] ['1', '33', '52'] -> (33 * 52) - 1 mod 89
[28944] ['6', '8', '86'] -> (6 + 86) * 8 mod 89
[28945] ['6', '8', '88'] -> (6 / 8) - 88 mod 89
[28946] ['6', '9', '11'] -> (6 - 9) / 11 mod 89
[28947] ['6', '9', '13'] -> (13 - 9) * 6 mod 89
[28948] ['6', '9', '17'] -> 17 / (6 - 9) mod 89
[28949] ['6', '9', '20'] -> (20 / 6) - 9 mod 89
[28950] ['6', '9', '22'] -> (9 / 6) - 22 mod 89
[28951] ['6', '9', '30'] -> (6 * 9) - 30 mod 89
[28952] ['6', '9', '31'] -> 6 / (9 - 31) mod 89
[28953] ['6', '9', '32'] -> (32 + 6) / 9 mod 89
[28954] ['1', '4', '22'] -> 1 / (22 + 4) mod 89
[28955] ['1', '33', '59'] -> 1 / (59 - 33) mod 89
[28956] ['6', '9', '34'] -> (6 + 9) / 34 mod 89
[28957] ['6', '9', '42'] -> 9 - (42 * 6) mod 89
[28958] ['6', '9', '43'] -> (9 - 43) / 6 mod 89
[28959] ['6', '9', '45'] -> (9 / 45) + 6 mod 89
[28960] ['6', '9', '46'] -> (46 + 9) / 6 mod 89
[28961] ['6', '9', '55'] -> (6 + 9) * 55 mod 89
[28962] ['6', '9', '56'] -> (56 + 6) * 9 mod 89
[28963] ['6', '9', '57'] -> (6 - 57) / 9 mod 89
[28964] ['6', '9', '58'] -> 6 / (58 + 9) mod 89
[28965] ['6', '9', '59'] -> (6 * 9) + 59 mod 89
[28966] ['1', '33', '65'] -> (1 - 65) * 33 mod 89
[28967] ['6', '9', '64'] -> (64 - 9) / 6 mod 89
[28968] ['6', '9', '67'] -> (9 / 6) + 67 mod 89
[28969] ['6', '9', '70'] -> 70 - (9 / 6) mod 89
[28970] ['6', '9', '72'] -> 72 / (9 - 6) mod 89
[28971] ['6', '9', '76'] -> 6 / (76 - 9) mod 89
[28972] ['6', '9', '81'] -> (6 - 9) * 81 mod 89
[28973] ['6', '9', '87'] -> 6 - (87 * 9) mod 89
[28974] ['6', '9', '88'] -> 9 - (88 / 6) mod 89
[28975] ['6', '10', '13'] -> 10 / (6 - 13) mod 89
[28976] ['6', '10', '14'] -> (14 - 10) * 6 mod 89
[28977] ['1', '33', '66'] -> (1 - 33) * 66 mod 89
[28978] ['6', '10', '15'] -> (10 - 6) / 15 mod 89
[28979] ['6', '10', '25'] -> 10 - (6 / 25) mod 89
[28980] ['6', '10', '26'] -> (26 / 6) - 10 mod 89
[28981] ['6', '10', '37'] -> (10 / 6) - 37 mod 89
[28982] ['6', '10', '39'] -> 6 - (10 / 39) mod 89
[28983] ['6', '10', '45'] -> (10 + 45) / 6 mod 89
[28984] ['6', '10', '46'] -> (10 + 6) * 46 mod 89
[28985] ['6', '10', '52'] -> (10 / 6) + 52 mod 89
[28986] ['6', '10', '53'] -> (10 * 6) + 53 mod 89
[28987] ['6', '10', '56'] -> (56 + 6) / 10 mod 89
[28988] ['1', '33', '74'] -> (1 + 33) * 74 mod 89
[28989] ['6', '10', '59'] -> (6 / 10) + 59 mod 89
[28990] ['6', '10', '60'] -> (10 + 6) / 60 mod 89
[28991] ['6', '10', '63'] -> (6 / 63) - 10 mod 89
[28992] ['6', '10', '64'] -> (6 / 64) + 10 mod 89
[28993] ['6', '10', '68'] -> (68 - 6) / 10 mod 89
[28994] ['6', '10', '74'] -> (6 - 10) / 74 mod 89
[28995] ['6', '10', '76'] -> 10 / (6 + 76) mod 89
[28996] ['6', '10', '77'] -> 6 / (77 - 10) mod 89
[28997] ['6', '10', '78'] -> 78 - (6 / 10) mod 89
[28998] ['6', '10', '82'] -> 82 / (6 - 10) mod 89
[28999] ['1', '33', '82'] -> 1 / (33 + 82) mod 89
[29000] ['6', '10', '85'] -> 85 - (10 / 6) mod 89
[29001] ['6', '10', '87'] -> 6 - (87 / 10) mod 89
[29002] ['6', '10', '88'] -> 10 / (88 - 6) mod 89
[29003] ['6', '11', '11'] -> 11 - (11 / 6) mod 89
[29004] ['6', '11', '15'] -> (15 - 11) * 6 mod 89
[29005] ['6', '11', '21'] -> (6 / 21) + 11 mod 89
[29006] ['6', '11', '27'] -> (11 * 27) - 6 mod 89
[29007] ['6', '11', '31'] -> 31 / (11 - 6) mod 89
