[1] ['1', '1', '5'] -> 1 / (1 - 5) mod 97
[22651] ['33', '50', '87'] -> (50 - 33) * 87 mod 97
[22652] ['33', '50', '91'] -> (50 * 91) + 33 mod 97
[22653] ['33', '50', '92'] -> (33 / 92) + 50 mod 97
[22654] ['33', '50', '94'] -> (33 - 94) / 50 mod 97
[22655] ['33', '50', '95'] -> (33 / 50) - 95 mod 97
[22656] ['33', '51', '53'] -> 53 / (33 - 51) mod 97
[22657] ['33', '51', '54'] -> 51 / (33 + 54) mod 97
[22658] ['3', '33', '46'] -> (3 / 46) - 33 mod 97
[22659] ['33', '51', '59'] -> (51 / 59) + 33 mod 97
[22660] ['33', '51', '64'] -> (33 * 64) - 51 mod 97
[22661] ['33', '51', '66'] -> (51 - 33) * 66 mod 97
[22662] ['33', '51', '67'] -> (67 - 51) / 33 mod 97
[22663] ['33', '51', '69'] -> (33 / 51) + 69 mod 97
[22664] ['33', '51', '70'] -> (33 - 70) / 51 mod 97
[22665] ['33', '51', '71'] -> 33 - (71 / 51) mod 97
[22666] ['33', '51', '72'] -> (33 - 51) / 72 mod 97
[22667] ['33', '51', '74'] -> (51 * 74) + 33 mod 97
[22668] ['33', '51', '79'] -> (79 / 33) + 51 mod 97
[22669] ['1', '15', '33'] -> (1 + 15) / 33 mod 97
[22670] ['3', '33', '50'] -> (3 + 33) / 50 mod 97
[22671] ['33', '51', '81'] -> (51 * 81) - 33 mod 97
[22672] ['33', '51', '85'] -> (33 / 85) + 51 mod 97
[22673] ['33', '51', '86'] -> 33 / (51 - 86) mod 97
[22674] ['33', '51', '89'] -> 51 - (33 * 89) mod 97
[22675] ['33', '51', '94'] -> (94 / 51) - 33 mod 97
[22676] ['33', '52', '55'] -> (33 * 55) + 52 mod 97
[22677] ['33', '52', '57'] -> (33 + 57) * 52 mod 97
[22678] ['33', '52', '58'] -> 33 - (52 * 58) mod 97
[22679] ['33', '52', '67'] -> 52 - (33 / 67) mod 97
[22680] ['33', '52', '70'] -> (33 / 52) + 70 mod 97
[22681] ['3', '33', '52'] -> 3 / (33 + 52) mod 97
[22682] ['33', '52', '75'] -> 75 - (33 / 52) mod 97
[22683] ['33', '52', '80'] -> 33 - (80 / 52) mod 97
[22684] ['33', '52', '81'] -> (52 + 81) * 33 mod 97
[22685] ['33', '52', '83'] -> (83 / 33) - 52 mod 97
[22686] ['33', '52', '86'] -> (52 / 86) - 33 mod 97
[22687] ['33', '52', '88'] -> (88 - 52) * 33 mod 97
[22688] ['33', '52', '91'] -> 91 - (33 * 52) mod 97
[22689] ['33', '52', '95'] -> (33 + 52) * 95 mod 97
[22690] ['33', '53', '55'] -> 55 - (53 / 33) mod 97
[22691] ['33', '53', '57'] -> (33 - 53) * 57 mod 97
[22692] ['3', '33', '56'] -> 56 / (3 - 33) mod 97
[22693] ['33', '53', '58'] -> 53 - (33 / 58) mod 97
[22694] ['33', '53', '67'] -> (33 * 67) - 53 mod 97
[22695] ['33', '53', '75'] -> (33 + 75) / 53 mod 97
[22696] ['33', '53', '76'] -> (33 * 53) - 76 mod 97
[22697] ['33', '53', '84'] -> 53 - (84 / 33) mod 97
[22698] ['33', '53', '86'] -> (33 + 53) * 86 mod 97
[22699] ['33', '53', '88'] -> 33 / (53 - 88) mod 97
[22700] ['33', '53', '90'] -> (53 / 33) + 90 mod 97
[22701] ['33', '53', '95'] -> (53 * 95) + 33 mod 97
[22702] ['33', '53', '96'] -> 96 - (33 / 53) mod 97
[22703] ['3', '33', '57'] -> (33 / 57) + 3 mod 97
[22704] ['33', '54', '57'] -> (54 / 33) - 57 mod 97
[22705] ['33', '54', '59'] -> (54 + 59) / 33 mod 97
[22706] ['33', '54', '60'] -> 60 - (33 * 54) mod 97
[22707] ['33', '54', '68'] -> (68 - 33) / 54 mod 97
[22708] ['33', '54', '69'] -> 54 - (33 / 69) mod 97
[22709] ['33', '54', '70'] -> (70 - 54) / 33 mod 97
[22710] ['33', '54', '71'] -> (71 / 54) - 33 mod 97
[22711] ['33', '54', '77'] -> (77 / 33) + 54 mod 97
[22712] ['33', '54', '78'] -> 78 / (33 - 54) mod 97
[22713] ['33', '54', '81'] -> 33 - (54 * 81) mod 97
[22714] ['3', '33', '58'] -> (33 - 58) / 3 mod 97
[22715] ['33', '54', '82'] -> (33 - 54) * 82 mod 97
[22716] ['33', '54', '84'] -> (33 - 54) / 84 mod 97
[22717] ['33', '54', '85'] -> (33 * 54) + 85 mod 97
[22718] ['33', '54', '86'] -> (33 + 86) * 54 mod 97
[22719] ['33', '54', '89'] -> 33 / (54 - 89) mod 97
[22720] ['33', '54', '90'] -> (90 - 54) * 33 mod 97
[22721] ['33', '54', '91'] -> (54 / 91) + 33 mod 97
[22722] ['33', '54', '95'] -> (33 - 95) / 54 mod 97
[22723] ['33', '54', '96'] -> (96 / 54) + 33 mod 97
[22724] ['33', '55', '59'] -> 55 / (33 - 59) mod 97
[22725] ['3', '33', '64'] -> (3 - 64) * 33 mod 97
[22726] ['33', '55', '60'] -> 33 - (55 / 60) mod 97
[22727] ['33', '55', '61'] -> (55 * 61) - 33 mod 97
[22728] ['33', '55', '62'] -> (33 + 55) * 62 mod 97
[22729] ['33', '55', '70'] -> (33 * 70) - 55 mod 97
[22730] ['33', '55', '74'] -> (74 - 33) * 55 mod 97
[22731] ['33', '55', '75'] -> 75 / (33 + 55) mod 97
[22732] ['33', '55', '76'] -> 33 - (55 * 76) mod 97
[22733] ['33', '55', '78'] -> (55 + 78) * 33 mod 97
[22734] ['33', '55', '79'] -> (33 / 79) - 55 mod 97
[22735] ['33', '55', '85'] -> (85 / 33) - 55 mod 97
[22736] ['3', '33', '68'] -> (3 / 33) + 68 mod 97
[22737] ['33', '55', '88'] -> (33 - 55) / 88 mod 97
[22738] ['33', '55', '89'] -> (33 - 89) * 55 mod 97
[22739] ['33', '55', '90'] -> 33 / (55 - 90) mod 97
[22740] ['33', '55', '91'] -> (91 - 55) * 33 mod 97
[22741] ['33', '56', '67'] -> 67 / (56 - 33) mod 97
[22742] ['33', '56', '72'] -> (72 - 56) / 33 mod 97
[22743] ['33', '56', '75'] -> (75 - 33) * 56 mod 97
[22744] ['33', '56', '80'] -> (56 / 80) + 33 mod 97
[22745] ['33', '56', '86'] -> 56 - (86 / 33) mod 97
[22746] ['33', '56', '91'] -> 33 / (56 - 91) mod 97
[22747] ['3', '33', '72'] -> (33 + 72) * 3 mod 97
[22748] ['33', '56', '94'] -> (33 + 56) * 94 mod 97
[22749] ['33', '56', '95'] -> 56 - (33 / 95) mod 97
[22750] ['33', '57', '61'] -> 61 - (57 / 33) mod 97
[22751] ['33', '57', '62'] -> 62 - (33 * 57) mod 97
[22752] ['33', '57', '69'] -> (69 / 57) + 33 mod 97
[22753] ['33', '57', '71'] -> 33 - (57 / 71) mod 97
[22754] ['33', '57', '74'] -> (33 + 74) / 57 mod 97
[22755] ['33', '57', '75'] -> (75 / 33) + 57 mod 97
[22756] ['33', '57', '76'] -> (57 + 76) * 33 mod 97
[22757] ['33', '57', '83'] -> (33 * 57) + 83 mod 97
[22758] ['3', '33', '75'] -> (3 * 33) - 75 mod 97
[22759] ['33', '57', '84'] -> (57 / 33) + 84 mod 97
[22760] ['33', '57', '91'] -> 91 / (57 - 33) mod 97
[22761] ['33', '57', '92'] -> 33 / (57 - 92) mod 97
[22762] ['33', '57', '93'] -> (93 - 57) * 33 mod 97
[22763] ['33', '57', '94'] -> (33 / 57) - 94 mod 97
[22764] ['33', '58', '60'] -> (60 / 58) + 33 mod 97
[22765] ['33', '58', '63'] -> (58 / 33) - 63 mod 97
[22766] ['33', '58', '65'] -> (33 - 58) * 65 mod 97
[22767] ['33', '58', '69'] -> (58 / 69) + 33 mod 97
[22768] ['33', '58', '71'] -> 58 / (33 - 71) mod 97
[22769] ['3', '33', '77'] -> 77 - (3 / 33) mod 97
[22770] ['33', '58', '74'] -> (74 - 58) / 33 mod 97
[22771] ['33', '58', '75'] -> (58 + 75) * 33 mod 97
[22772] ['33', '58', '79'] -> 79 / (33 - 58) mod 97
[22773] ['33', '58', '81'] -> (58 / 81) - 33 mod 97
[22774] ['33', '58', '87'] -> (87 / 33) - 58 mod 97
[22775] ['33', '58', '95'] -> 95 - (33 * 58) mod 97
[22776] ['33', '59', '60'] -> (33 / 60) - 59 mod 97
[22777] ['33', '59', '63'] -> (63 - 33) * 59 mod 97
[22778] ['33', '59', '65'] -> (65 / 59) - 33 mod 97
[22779] ['33', '59', '72'] -> (33 - 72) / 59 mod 97
[22780] ['1', '15', '34'] -> (15 * 34) - 1 mod 97
[22781] ['3', '33', '80'] -> (33 * 80) + 3 mod 97
[22782] ['33', '59', '73'] -> 59 - (33 / 73) mod 97
[22783] ['33', '59', '76'] -> (33 * 76) - 59 mod 97
[22784] ['33', '59', '80'] -> (33 * 59) - 80 mod 97
[22785] ['33', '59', '81'] -> (59 / 33) + 81 mod 97
[22786] ['33', '59', '82'] -> 33 - (59 / 82) mod 97
[22787] ['33', '59', '83'] -> (59 - 33) * 83 mod 97
[22788] ['33', '59', '84'] -> 33 - (59 * 84) mod 97
[22789] ['33', '59', '91'] -> (91 - 33) / 59 mod 97
[22790] ['33', '59', '93'] -> (33 * 93) + 59 mod 97
[22791] ['33', '60', '76'] -> (76 - 60) / 33 mod 97
[22792] ['3', '33', '83'] -> 3 - (83 / 33) mod 97
[22793] ['33', '60', '79'] -> 60 / (33 - 79) mod 97
[22794] ['33', '60', '81'] -> (33 * 60) + 81 mod 97
[22795] ['33', '60', '84'] -> 60 / (84 - 33) mod 97
[22796] ['33', '60', '86'] -> (60 - 33) / 86 mod 97
[22797] ['33', '60', '88'] -> (33 / 88) + 60 mod 97
[22798] ['33', '60', '91'] -> (33 + 60) * 91 mod 97
[22799] ['33', '60', '92'] -> (60 * 92) + 33 mod 97
[22800] ['33', '60', '95'] -> 33 / (60 - 95) mod 97
[22801] ['33', '60', '96'] -> (96 - 60) * 33 mod 97
[22802] ['33', '61', '66'] -> (33 - 66) * 61 mod 97
[22803] ['3', '33', '88'] -> 88 / (3 + 33) mod 97
[22804] ['33', '61', '67'] -> 67 - (61 / 33) mod 97
[22805] ['33', '61', '72'] -> (61 + 72) * 33 mod 97
[22806] ['33', '61', '77'] -> (77 - 61) / 33 mod 97
[22807] ['33', '61', '78'] -> (61 / 33) + 78 mod 97
[22808] ['33', '61', '79'] -> (33 * 79) - 61 mod 97
[22809] ['33', '61', '80'] -> 61 / (80 - 33) mod 97
[22810] ['33', '61', '84'] -> (61 - 33) * 84 mod 97
[22811] ['33', '62', '64'] -> (62 * 64) + 33 mod 97
[22812] ['33', '62', '66'] -> (66 - 33) / 62 mod 97
[22813] ['33', '62', '69'] -> (62 / 33) - 69 mod 97
[22814] ['3', '33', '94'] -> (3 * 94) + 33 mod 97
[22815] ['33', '62', '73'] -> 33 - (73 / 62) mod 97
[22816] ['33', '62', '76'] -> 62 / (76 - 33) mod 97
[22817] ['33', '62', '82'] -> (33 * 62) - 82 mod 97
[22818] ['33', '62', '85'] -> (33 + 62) * 85 mod 97
[22819] ['33', '62', '87'] -> 62 / (33 - 87) mod 97
[22820] ['33', '62', '90'] -> 62 - (90 / 33) mod 97
[22821] ['33', '62', '94'] -> (33 / 94) - 62 mod 97
[22822] ['33', '63', '66'] -> 66 - (33 * 63) mod 97
[22823] ['33', '63', '69'] -> (33 + 69) * 63 mod 97
[22824] ['33', '63', '71'] -> (71 / 33) + 63 mod 97
[22825] ['3', '34', '35'] -> (35 / 34) + 3 mod 97
[22826] ['33', '63', '74'] -> (63 - 33) / 74 mod 97
[22827] ['33', '63', '75'] -> (63 / 33) + 75 mod 97
[22828] ['33', '63', '83'] -> (63 * 83) + 33 mod 97
[22829] ['33', '63', '84'] -> (33 / 84) - 63 mod 97
[22830] ['33', '63', '87'] -> (33 * 87) + 63 mod 97
[22831] ['33', '63', '92'] -> (33 / 63) - 92 mod 97
[22832] ['33', '63', '93'] -> (63 / 93) - 33 mod 97
[22833] ['33', '63', '96'] -> 33 / (63 + 96) mod 97
[22834] ['33', '64', '65'] -> 65 / (64 - 33) mod 97
[22835] ['33', '64', '68'] -> 64 / (68 - 33) mod 97
[22836] ['3', '34', '36'] -> (3 / 34) - 36 mod 97
[22837] ['33', '64', '70'] -> (64 - 33) / 70 mod 97
[22838] ['33', '64', '79'] -> (64 - 33) * 79 mod 97
[22839] ['33', '64', '80'] -> (80 - 64) / 33 mod 97
[22840] ['33', '64', '94'] -> (94 - 33) * 64 mod 97
[22841] ['33', '65', '66'] -> (65 - 33) / 66 mod 97
[22842] ['33', '65', '68'] -> (65 + 68) * 33 mod 97
[22843] ['33', '65', '73'] -> 73 - (65 / 33) mod 97
[22844] ['33', '65', '75'] -> (33 / 65) - 75 mod 97
[22845] ['33', '65', '79'] -> (65 / 79) + 33 mod 97
[22846] ['33', '65', '81'] -> (81 - 65) / 33 mod 97
[22847] ['3', '34', '37'] -> (3 + 37) / 34 mod 97
[22848] ['33', '65', '82'] -> (33 / 82) + 65 mod 97
[22849] ['33', '65', '85'] -> (33 * 85) - 65 mod 97
[22850] ['33', '65', '92'] -> 65 - (92 / 33) mod 97
[22851] ['33', '65', '93'] -> (33 + 65) / 93 mod 97
[22852] ['33', '66', '66'] -> (66 * 66) + 33 mod 97
[22853] ['33', '66', '68'] -> 68 - (33 * 66) mod 97
[22854] ['33', '66', '69'] -> (69 / 33) + 66 mod 97
[22855] ['33', '66', '73'] -> 73 - (33 / 66) mod 97
[22856] ['33', '66', '76'] -> (76 / 66) - 33 mod 97
[22857] ['33', '66', '81'] -> 81 / (33 - 66) mod 97
[22858] ['3', '34', '38'] -> (34 + 38) / 3 mod 97
[22859] ['33', '66', '85'] -> (85 / 66) + 33 mod 97
[22860] ['33', '66', '91'] -> 66 / (33 + 91) mod 97
[22861] ['33', '66', '93'] -> 33 / (66 + 93) mod 97
[22862] ['33', '66', '96'] -> (33 + 96) / 66 mod 97
[22863] ['33', '67', '68'] -> (67 / 68) + 33 mod 97
[22864] ['33', '67', '69'] -> (67 / 33) + 69 mod 97
[22865] ['33', '67', '71'] -> (71 - 33) * 67 mod 97
[22866] ['33', '67', '72'] -> 72 / (33 + 67) mod 97
[22867] ['33', '67', '74'] -> (33 - 74) / 67 mod 97
[22868] ['33', '67', '81'] -> (33 * 81) + 67 mod 97
[22869] ['3', '34', '43'] -> (43 - 3) / 34 mod 97
[22870] ['33', '67', '85'] -> (33 + 67) / 85 mod 97
[22871] ['33', '67', '88'] -> (33 * 88) - 67 mod 97
[22872] ['33', '67', '89'] -> (89 - 33) / 67 mod 97
[22873] ['33', '67', '91'] -> 67 - (33 / 91) mod 97
[22874] ['33', '68', '71'] -> (33 / 71) - 68 mod 97
[22875] ['33', '68', '72'] -> (33 / 72) + 68 mod 97
[22876] ['33', '68', '78'] -> (68 / 33) - 78 mod 97
[22877] ['33', '68', '79'] -> (79 - 33) * 68 mod 97
[22878] ['33', '68', '81'] -> (33 + 68) / 81 mod 97
[22879] ['33', '68', '82'] -> (33 / 68) + 82 mod 97
[22880] ['3', '34', '52'] -> (34 / 3) - 52 mod 97
[22881] ['33', '68', '85'] -> (68 * 85) - 33 mod 97
[22882] ['33', '68', '88'] -> (33 - 68) * 88 mod 97
[22883] ['33', '68', '90'] -> 33 - (68 * 90) mod 97
[22884] ['33', '68', '91'] -> 33 / (68 + 91) mod 97
[22885] ['33', '68', '93'] -> (93 / 68) - 33 mod 97
[22886] ['33', '68', '94'] -> 68 - (94 / 33) mod 97
[22887] ['33', '68', '96'] -> 96 / (33 + 68) mod 97
[22888] ['33', '69', '70'] -> 70 - (33 * 69) mod 97
[22889] ['33', '69', '75'] -> (33 * 69) + 75 mod 97
[22890] ['33', '69', '80'] -> (69 * 80) + 33 mod 97
[22891] ['1', '15', '36'] -> 15 / (1 + 36) mod 97
[22892] ['3', '34', '59'] -> (34 - 59) / 3 mod 97
[22893] ['33', '69', '90'] -> 33 / (69 + 90) mod 97
[22894] ['33', '70', '71'] -> (70 / 71) - 33 mod 97
[22895] ['33', '70', '73'] -> (33 + 70) / 73 mod 97
[22896] ['33', '70', '75'] -> 70 / (33 + 75) mod 97
[22897] ['33', '70', '77'] -> (33 - 77) * 70 mod 97
[22898] ['33', '70', '78'] -> (33 - 70) * 78 mod 97
[22899] ['33', '70', '81'] -> (70 / 33) - 81 mod 97
[22900] ['33', '70', '82'] -> 82 / (33 - 70) mod 97
[22901] ['33', '70', '89'] -> 33 / (70 + 89) mod 97
[22902] ['33', '70', '94'] -> 33 - (70 / 94) mod 97
[22903] ['3', '34', '60'] -> (3 - 60) / 34 mod 97
[22904] ['33', '71', '71'] -> 71 / (33 + 71) mod 97
[22905] ['33', '71', '82'] -> 82 - (71 / 33) mod 97
[22906] ['33', '71', '87'] -> (87 - 71) / 33 mod 97
[22907] ['33', '71', '94'] -> (33 * 94) - 71 mod 97
[22908] ['33', '71', '96'] -> 71 - (96 / 33) mod 97
[22909] ['33', '72', '72'] -> 72 - (33 * 72) mod 97
[22910] ['33', '72', '73'] -> (33 * 72) + 73 mod 97
[22911] ['33', '72', '74'] -> (33 - 72) * 74 mod 97
[22912] ['33', '72', '77'] -> 77 - (33 / 72) mod 97
[22913] ['33', '72', '84'] -> (72 / 33) - 84 mod 97
[22914] ['3', '34', '62'] -> 3 - (62 / 34) mod 97
[22915] ['33', '72', '87'] -> 33 / (72 + 87) mod 97
[22916] ['33', '72', '88'] -> (88 - 72) / 33 mod 97
[22917] ['33', '72', '89'] -> (72 / 89) + 33 mod 97
[22918] ['33', '72', '95'] -> 95 / (33 + 72) mod 97
[22919] ['33', '73', '75'] -> 33 - (75 / 73) mod 97
[22920] ['33', '73', '77'] -> (33 - 73) * 77 mod 97
[22921] ['33', '73', '85'] -> 85 - (73 / 33) mod 97
[22922] ['33', '73', '89'] -> (89 - 73) / 33 mod 97
[22923] ['33', '74', '78'] -> (74 / 78) + 33 mod 97
[22924] ['33', '74', '84'] -> 33 - (84 / 74) mod 97
[22925] ['3', '34', '67'] -> (67 / 3) + 34 mod 97
[22926] ['33', '74', '85'] -> 33 / (74 + 85) mod 97
[22927] ['33', '74', '91'] -> (91 - 33) * 74 mod 97
[22928] ['33', '74', '94'] -> (33 + 94) / 74 mod 97
[22929] ['33', '74', '96'] -> (96 / 33) + 74 mod 97
[22930] ['33', '75', '83'] -> (75 / 83) - 33 mod 97
[22931] ['33', '75', '88'] -> 88 - (75 / 33) mod 97
[22932] ['33', '75', '90'] -> (75 * 90) - 33 mod 97
[22933] ['33', '76', '81'] -> (33 / 76) + 81 mod 97
[22934] ['33', '76', '83'] -> 33 / (76 + 83) mod 97
[22935] ['33', '76', '90'] -> (76 / 33) - 90 mod 97
[22936] ['3', '34', '68'] -> 34 - (3 * 68) mod 97
[22937] ['33', '76', '94'] -> 94 / (33 + 76) mod 97
[22938] ['33', '77', '81'] -> (33 / 81) - 77 mod 97
[22939] ['33', '77', '83'] -> (83 / 77) + 33 mod 97
[22940] ['33', '77', '84'] -> 33 - (77 / 84) mod 97
[22941] ['33', '77', '90'] -> (90 - 33) * 77 mod 97
[22942] ['33', '77', '91'] -> 91 - (77 / 33) mod 97
[22943] ['33', '77', '92'] -> (33 * 77) - 92 mod 97
[22944] ['33', '77', '93'] -> (93 - 77) / 33 mod 97
[22945] ['33', '77', '94'] -> (94 / 33) + 77 mod 97
[22946] ['33', '78', '91'] -> (33 / 91) + 78 mod 97
[22947] ['3', '34', '70'] -> (34 - 3) / 70 mod 97
[22948] ['33', '79', '80'] -> 33 / (79 + 80) mod 97
[22949] ['33', '79', '86'] -> (86 - 33) / 79 mod 97
[22950] ['33', '79', '87'] -> (33 - 79) / 87 mod 97
[22951] ['33', '79', '94'] -> 94 - (79 / 33) mod 97
[22952] ['33', '80', '81'] -> (80 - 33) * 81 mod 97
[22953] ['33', '80', '82'] -> 80 - (33 / 82) mod 97
[22954] ['33', '80', '83'] -> (33 / 80) + 83 mod 97
[22955] ['33', '80', '84'] -> 80 - (33 * 84) mod 97
[22956] ['33', '80', '91'] -> (33 - 80) / 91 mod 97
[22957] ['33', '80', '92'] -> (92 / 33) + 80 mod 97
[22958] ['3', '34', '71'] -> (34 + 71) * 3 mod 97
[22959] ['33', '80', '93'] -> 93 / (33 + 80) mod 97
[22960] ['33', '80', '94'] -> (33 * 80) - 94 mod 97
[22961] ['33', '80', '95'] -> (80 / 95) - 33 mod 97
[22962] ['33', '81', '83'] -> (33 - 83) * 81 mod 97
[22963] ['33', '81', '85'] -> 85 / (81 - 33) mod 97
[22964] ['33', '81', '87'] -> (33 + 81) * 87 mod 97
[22965] ['33', '81', '88'] -> (81 / 88) + 33 mod 97
[22966] ['33', '81', '89'] -> (33 / 89) - 81 mod 97
[22967] ['33', '81', '95'] -> (33 - 81) / 95 mod 97
[22968] ['33', '82', '85'] -> 85 / (33 - 82) mod 97
[22969] ['3', '34', '79'] -> (34 - 3) * 79 mod 97
[22970] ['33', '82', '87'] -> 82 - (33 * 87) mod 97
[22971] ['33', '82', '92'] -> (33 + 92) / 82 mod 97
[22972] ['33', '82', '93'] -> 82 / (93 - 33) mod 97
[22973] ['33', '83', '85'] -> (85 - 33) / 83 mod 97
[22974] ['33', '83', '86'] -> (83 * 86) - 33 mod 97
[22975] ['33', '83', '89'] -> 83 / (89 - 33) mod 97
[22976] ['33', '83', '91'] -> (83 - 33) / 91 mod 97
[22977] ['33', '83', '96'] -> (33 * 83) - 96 mod 97
[22978] ['33', '84', '85'] -> 84 / (85 - 33) mod 97
[22979] ['33', '84', '87'] -> (84 - 33) / 87 mod 97
[22980] ['3', '34', '87'] -> (3 / 87) + 34 mod 97
[22981] ['33', '84', '90'] -> 84 - (33 * 90) mod 97
[22982] ['33', '85', '86'] -> 33 - (86 / 85) mod 97
[22983] ['33', '85', '88'] -> 85 - (33 / 88) mod 97
[22984] ['33', '85', '90'] -> (85 - 33) * 90 mod 97
[22985] ['33', '85', '92'] -> (92 / 85) - 33 mod 97
[22986] ['33', '86', '86'] -> 86 / (33 - 86) mod 97
[22987] ['33', '86', '88'] -> (88 / 33) + 86 mod 97
[22988] ['33', '86', '90'] -> (86 / 90) - 33 mod 97
[22989] ['33', '86', '91'] -> (33 + 91) / 86 mod 97
[22990] ['33', '86', '93'] -> 86 - (33 * 93) mod 97
[22991] ['3', '34', '89'] -> (3 + 89) * 34 mod 97
[22992] ['33', '86', '96'] -> (33 * 86) + 96 mod 97
[22993] ['33', '88', '91'] -> 91 / (33 + 88) mod 97
[22994] ['33', '88', '94'] -> 88 / (33 - 94) mod 97
[22995] ['33', '88', '95'] -> (95 - 33) * 88 mod 97
[22996] ['33', '89', '93'] -> (33 / 93) - 89 mod 97
[22997] ['33', '90', '90'] -> (33 + 90) / 90 mod 97
[22998] ['33', '90', '92'] -> 90 / (33 + 92) mod 97
[22999] ['33', '90', '96'] -> (33 / 90) - 96 mod 97
[23000] ['33', '92', '92'] -> (33 * 92) + 92 mod 97
[23001] ['33', '92', '95'] -> 95 - (33 / 92) mod 97
[23002] ['1', '15', '41'] -> (15 - 1) / 41 mod 97
[23003] ['3', '34', '94'] -> (34 / 94) + 3 mod 97
[23004] ['33', '92', '96'] -> (33 - 96) * 92 mod 97
[23005] ['33', '94', '94'] -> 33 - (94 * 94) mod 97
[23006] ['34', '34', '39'] -> (34 - 39) * 34 mod 97
[23007] ['34', '34', '46'] -> (34 + 34) * 46 mod 97
[23008] ['34', '34', '48'] -> (48 / 34) + 34 mod 97
[23009] ['34', '34', '49'] -> 34 - (49 / 34) mod 97
[23010] ['34', '34', '58'] -> (34 + 58) * 34 mod 97
[23011] ['34', '34', '65'] -> (34 * 34) - 65 mod 97
[23012] ['34', '34', '80'] -> 80 / (34 + 34) mod 97
[23013] ['34', '34', '81'] -> 34 - (34 / 81) mod 97
[23014] ['3', '34', '95'] -> (95 - 3) * 34 mod 97
[23015] ['34', '35', '38'] -> (38 / 35) + 34 mod 97
[23016] ['34', '35', '40'] -> (35 - 40) * 34 mod 97
[23017] ['34', '35', '41'] -> (34 / 41) + 35 mod 97
[23018] ['34', '35', '43'] -> (43 - 34) * 35 mod 97
[23019] ['34', '35', '50'] -> 50 - (34 * 35) mod 97
[23020] ['34', '35', '56'] -> 35 - (34 / 56) mod 97
[23021] ['34', '35', '57'] -> (35 + 57) * 34 mod 97
[23022] ['34', '35', '59'] -> 34 - (59 / 35) mod 97
[23023] ['34', '35', '61'] -> 61 - (34 / 35) mod 97
[23024] ['34', '35', '66'] -> (66 / 34) - 35 mod 97
[23025] ['3', '35', '35'] -> (3 / 35) + 35 mod 97
[23026] ['34', '35', '67'] -> (34 - 67) / 35 mod 97
[23027] ['34', '35', '69'] -> (35 * 69) + 34 mod 97
[23028] ['34', '35', '71'] -> (34 * 71) + 35 mod 97
[23029] ['34', '35', '75'] -> (75 - 35) / 34 mod 97
[23030] ['34', '35', '77'] -> 35 / (34 - 77) mod 97
[23031] ['34', '35', '84'] -> (34 / 35) + 84 mod 97
[23032] ['34', '35', '88'] -> 35 / (88 - 34) mod 97
[23033] ['34', '35', '91'] -> (34 / 91) - 35 mod 97
[23034] ['34', '35', '92'] -> (35 - 92) / 34 mod 97
[23035] ['34', '35', '94'] -> (35 / 34) - 94 mod 97
[23036] ['3', '35', '37'] -> (35 + 37) / 3 mod 97
[23037] ['34', '35', '95'] -> (34 * 35) + 95 mod 97
[23038] ['34', '36', '36'] -> (34 * 36) - 36 mod 97
[23039] ['34', '36', '38'] -> 34 - (36 * 38) mod 97
[23040] ['34', '36', '41'] -> (36 - 41) * 34 mod 97
[23041] ['34', '36', '43'] -> (34 - 43) / 36 mod 97
[23042] ['34', '36', '47'] -> (34 / 36) - 47 mod 97
[23043] ['34', '36', '48'] -> 48 / (36 - 34) mod 97
[23044] ['34', '36', '49'] -> 49 / (34 - 36) mod 97
[23045] ['34', '36', '50'] -> (34 / 36) + 50 mod 97
[23046] ['34', '36', '53'] -> (34 + 36) * 53 mod 97
[23047] ['3', '35', '39'] -> 39 / (3 + 35) mod 97
[23048] ['34', '36', '54'] -> (34 + 54) / 36 mod 97
[23049] ['34', '36', '56'] -> (36 + 56) * 34 mod 97
[23050] ['34', '36', '59'] -> (36 * 59) + 34 mod 97
[23051] ['34', '36', '61'] -> (34 * 36) + 61 mod 97
[23052] ['34', '36', '62'] -> (34 / 62) - 36 mod 97
[23053] ['34', '36', '65'] -> 65 - (36 / 34) mod 97
[23054] ['34', '36', '67'] -> (67 - 34) * 36 mod 97
[23055] ['34', '36', '69'] -> 34 - (69 / 36) mod 97
[23056] ['34', '36', '74'] -> (36 / 74) + 34 mod 97
[23057] ['34', '36', '76'] -> (76 - 36) / 34 mod 97
[23058] ['3', '35', '42'] -> (3 + 35) / 42 mod 97
[23059] ['34', '36', '77'] -> (77 / 34) + 36 mod 97
[23060] ['34', '36', '80'] -> (36 / 34) + 80 mod 97
[23061] ['34', '36', '81'] -> 36 / (34 - 81) mod 97
[23062] ['34', '36', '85'] -> (34 - 36) * 85 mod 97
[23063] ['34', '36', '89'] -> (36 - 34) / 89 mod 97
[23064] ['34', '36', '93'] -> (36 - 93) / 34 mod 97
[23065] ['34', '36', '95'] -> 95 - (34 / 36) mod 97
[23066] ['34', '36', '96'] -> (34 + 96) * 36 mod 97
[23067] ['34', '37', '37'] -> (37 / 34) - 37 mod 97
[23068] ['34', '37', '42'] -> (37 - 42) * 34 mod 97
[23069] ['3', '35', '43'] -> (43 - 35) * 3 mod 97
[23070] ['34', '37', '43'] -> (43 / 34) + 37 mod 97
[23071] ['34', '37', '49'] -> (49 - 34) / 37 mod 97
[23072] ['34', '37', '53'] -> (53 - 34) * 37 mod 97
[23073] ['34', '37', '56'] -> (34 * 56) - 37 mod 97
