[1] ['1', '1', '1', '11'] -> (1 + 1) * (1 + 11) base 8
[4025] ['2', '13', '20', '52'] -> ((2 + 52) / 13) + 20 base 8
[4026] ['2', '13', '21', '37'] -> ((2 + 37) / 13) + 21 base 8
[4027] ['1', '2', '26', '56'] -> ((1 + 2) * 26) - 56 base 8
[4028] ['2', '13', '21', '44'] -> ((13 + 21) * 2) - 44 base 8
[4029] ['2', '13', '21', '47'] -> (47 / (13 + 2)) + 21 base 8
[4030] ['2', '13', '21', '54'] -> (2 - (21 / 13)) * 54 base 8
[4031] ['2', '13', '21', '55'] -> ((21 + 55) / 2) - 13 base 8
[4032] ['2', '13', '22', '36'] -> ((36 - 13) * 2) - 22 base 8
[4033] ['2', '13', '22', '46'] -> ((13 + 22) * 2) - 46 base 8
[4034] ['2', '13', '23', '23'] -> (13 - (23 / 23)) * 2 base 8
[4035] ['2', '13', '23', '43'] -> 43 - ((13 + 23) / 2) base 8
[4036] ['2', '13', '23', '53'] -> ((23 + 53) / 2) - 13 base 8
[4037] ['2', '13', '25', '44'] -> 44 - ((13 + 25) / 2) base 8
[4038] ['1', '2', '27', '30'] -> ((27 - 1) * 2) - 30 base 8
[4039] ['2', '13', '25', '46'] -> ((13 * 46) + 2) / 25 base 8
[4040] ['2', '13', '25', '51'] -> ((25 + 51) / 2) - 13 base 8
[4041] ['2', '13', '25', '54'] -> ((13 + 25) * 2) - 54 base 8
[4042] ['2', '13', '26', '26'] -> (13 - (26 / 26)) * 2 base 8
[4043] ['2', '13', '26', '36'] -> 36 / (2 - (13 / 26)) base 8
[4044] ['2', '13', '26', '47'] -> (13 / 26) + (47 / 2) base 8
[4045] ['2', '13', '26', '51'] -> (51 / 2) - (13 / 26) base 8
[4046] ['2', '13', '26', '56'] -> ((13 + 26) * 2) - 56 base 8
[4047] ['2', '13', '27', '27'] -> (13 - (27 / 27)) * 2 base 8
[4048] ['2', '13', '27', '37'] -> 27 - ((2 + 37) / 13) base 8
[4049] ['1', '2', '27', '34'] -> ((1 + 27) * 2) - 34 base 8
[4050] ['2', '13', '27', '50'] -> ((27 / 2) - 13) * 50 base 8
[4051] ['2', '13', '27', '52'] -> ((13 * 52) - 2) / 27 base 8
[4052] ['2', '13', '27', '60'] -> ((13 + 27) * 2) - 60 base 8
[4053] ['2', '13', '30', '30'] -> (13 - (30 / 30)) * 2 base 8
[4054] ['2', '13', '30', '41'] -> ((41 - 13) * 2) - 30 base 8
[4055] ['2', '13', '30', '46'] -> ((30 + 46) / 2) - 13 base 8
[4056] ['2', '13', '31', '31'] -> (13 - (31 / 31)) * 2 base 8
[4057] ['2', '13', '31', '36'] -> 36 / ((31 / 2) - 13) base 8
[4058] ['2', '13', '31', '45'] -> ((31 + 45) / 2) - 13 base 8
[4059] ['2', '13', '31', '46'] -> 46 - ((13 + 31) / 2) base 8
[4060] ['1', '2', '27', '45'] -> (27 + 45) / (1 + 2) base 8
[4061] ['2', '13', '32', '32'] -> (13 - (32 / 32)) * 2 base 8
[4062] ['2', '13', '32', '44'] -> ((32 + 44) / 2) - 13 base 8
[4063] ['2', '13', '33', '33'] -> (13 - (33 / 33)) * 2 base 8
[4064] ['2', '13', '33', '43'] -> ((33 + 43) / 2) - 13 base 8
[4065] ['2', '13', '33', '47'] -> 47 - ((13 + 33) / 2) base 8
[4066] ['2', '13', '33', '54'] -> ((33 / 13) - 2) * 54 base 8
[4067] ['2', '13', '34', '34'] -> (13 - (34 / 34)) * 2 base 8
[4068] ['2', '13', '34', '42'] -> ((34 + 42) / 2) - 13 base 8
[4069] ['2', '13', '35', '41'] -> ((35 + 41) / 2) - 13 base 8
[4070] ['2', '13', '36', '36'] -> (13 - (36 / 36)) * 2 base 8
[4071] ['1', '2', '27', '61'] -> ((1 + 2) * 27) - 61 base 8
[4072] ['2', '13', '36', '44'] -> ((44 - 13) * 2) - 36 base 8
[4073] ['2', '13', '37', '51'] -> 51 - ((13 + 37) / 2) base 8
[4074] ['2', '13', '40', '40'] -> (13 - (40 / 40)) * 2 base 8
[4075] ['2', '13', '40', '45'] -> ((45 - 13) * 2) - 40 base 8
[4076] ['2', '13', '40', '54'] -> (40 / 2) + (54 / 13) base 8
[4077] ['2', '13', '41', '41'] -> (13 - (41 / 41)) * 2 base 8
[4078] ['2', '13', '41', '52'] -> 52 - ((13 + 41) / 2) base 8
[4079] ['2', '13', '41', '53'] -> (53 - (41 / 13)) / 2 base 8
[4080] ['2', '13', '41', '56'] -> (56 / 2) - (41 / 13) base 8
[4081] ['2', '13', '42', '42'] -> (13 - (42 / 42)) * 2 base 8
[4082] ['1', '2', '30', '32'] -> ((30 - 1) * 2) - 32 base 8
[4083] ['2', '13', '42', '46'] -> ((46 - 13) * 2) - 42 base 8
[4084] ['2', '13', '43', '43'] -> (13 - (43 / 43)) * 2 base 8
[4085] ['2', '13', '43', '53'] -> 53 - ((13 + 43) / 2) base 8
[4086] ['2', '13', '43', '54'] -> 43 / (2 - (13 / 54)) base 8
[4087] ['2', '13', '44', '44'] -> (13 - (44 / 44)) * 2 base 8
[4088] ['2', '13', '44', '47'] -> ((47 - 13) * 2) - 44 base 8
[4089] ['2', '13', '44', '54'] -> ((54 / 13) + 44) / 2 base 8
[4090] ['2', '13', '45', '45'] -> (13 - (45 / 45)) * 2 base 8
[4091] ['2', '13', '46', '46'] -> (13 - (46 / 46)) * 2 base 8
[4092] ['2', '13', '47', '47'] -> (13 - (47 / 47)) * 2 base 8
[4093] ['1', '2', '30', '36'] -> ((1 + 30) * 2) - 36 base 8
[4094] ['2', '13', '47', '55'] -> 55 - ((13 + 47) / 2) base 8
[4095] ['2', '13', '50', '50'] -> (13 - (50 / 50)) * 2 base 8
[4096] ['2', '13', '51', '51'] -> (13 - (51 / 51)) * 2 base 8
[4097] ['2', '13', '51', '56'] -> 56 - ((13 + 51) / 2) base 8
[4098] ['2', '13', '53', '53'] -> (13 - (53 / 53)) * 2 base 8
[4099] ['2', '13', '53', '57'] -> 57 - ((13 + 53) / 2) base 8
[4100] ['2', '13', '54', '60'] -> (60 / 2) - (54 / 13) base 8
[4101] ['2', '13', '55', '55'] -> (13 - (55 / 55)) * 2 base 8
[4102] ['2', '13', '56', '56'] -> (13 - (56 / 56)) * 2 base 8
[4103] ['2', '13', '57', '57'] -> (13 - (57 / 57)) * 2 base 8
[4104] ['1', '2', '30', '44'] -> (30 + 44) / (1 + 2) base 8
[4105] ['2', '13', '60', '60'] -> (13 - (60 / 60)) * 2 base 8
[4106] ['2', '13', '61', '61'] -> (13 - (61 / 61)) * 2 base 8
[4107] ['2', '14', '14', '44'] -> (2 - (14 / 44)) * 14 base 8
[4108] ['2', '14', '14', '47'] -> ((14 / 14) + 47) / 2 base 8
[4109] ['2', '14', '14', '51'] -> (51 - (14 / 14)) / 2 base 8
[4110] ['2', '14', '14', '54'] -> ((54 / 14) - 2) * 14 base 8
[4111] ['2', '14', '15', '36'] -> ((14 + 15) * 2) - 36 base 8
[4112] ['2', '14', '15', '44'] -> (15 - (44 / 14)) * 2 base 8
[4113] ['2', '14', '16', '21'] -> ((16 * 21) + 2) / 14 base 8
[4114] ['2', '14', '16', '35'] -> ((35 - 14) * 2) - 16 base 8
[4115] ['1', '2', '31', '34'] -> ((31 - 1) * 2) - 34 base 8
[4116] ['2', '14', '16', '40'] -> ((14 + 16) * 2) - 40 base 8
[4117] ['2', '14', '16', '41'] -> 41 - ((14 + 16) / 2) base 8
[4118] ['2', '14', '17', '30'] -> 30 / (2 - (14 / 17)) base 8
[4119] ['2', '14', '17', '41'] -> 17 / ((41 / 14) - 2) base 8
[4120] ['2', '14', '17', '47'] -> 14 / ((47 / 17) - 2) base 8
[4121] ['2', '14', '17', '50'] -> ((50 / 14) - 2) * 17 base 8
[4122] ['2', '14', '20', '31'] -> 31 / (2 - (14 / 20)) base 8
[4123] ['2', '14', '20', '42'] -> 42 - ((14 + 20) / 2) base 8
[4124] ['2', '14', '20', '47'] -> ((47 / 14) - 2) * 20 base 8
[4125] ['2', '14', '22', '37'] -> ((37 - 14) * 2) - 22 base 8
[4126] ['1', '1', '3', '56'] -> (56 / (1 + 1)) - 3 base 8
[4127] ['1', '2', '31', '41'] -> 41 - ((1 + 31) / 2) base 8
[4128] ['2', '14', '22', '43'] -> 43 - ((14 + 22) / 2) base 8
[4129] ['2', '14', '22', '45'] -> (22 / 14) + (45 / 2) base 8
[4130] ['2', '14', '22', '53'] -> (53 / 2) - (22 / 14) base 8
[4131] ['2', '14', '23', '52'] -> ((14 + 23) * 2) - 52 base 8
[4132] ['2', '14', '23', '60'] -> (2 - (23 / 14)) * 60 base 8
[4133] ['2', '14', '25', '56'] -> ((14 + 25) * 2) - 56 base 8
[4134] ['2', '14', '26', '45'] -> 45 - ((14 + 26) / 2) base 8
[4135] ['2', '14', '26', '52'] -> ((26 + 52) / 2) - 14 base 8
[4136] ['2', '14', '27', '42'] -> 27 - ((2 + 42) / 14) base 8
[4137] ['2', '14', '27', '50'] -> (14 - (27 / 2)) * 50 base 8
[4138] ['1', '2', '32', '36'] -> ((32 - 1) * 2) - 36 base 8
[4139] ['2', '14', '27', '51'] -> ((27 + 51) / 2) - 14 base 8
[4140] ['2', '14', '30', '47'] -> (14 / 30) + (47 / 2) base 8
[4141] ['2', '14', '30', '51'] -> (51 / 2) - (14 / 30) base 8
[4142] ['2', '14', '31', '50'] -> ((31 / 2) - 14) * 50 base 8
[4143] ['2', '14', '32', '43'] -> ((43 - 14) * 2) - 32 base 8
[4144] ['2', '14', '32', '46'] -> ((32 + 46) / 2) - 14 base 8
[4145] ['2', '14', '33', '36'] -> 36 / ((33 / 2) - 14) base 8
[4146] ['2', '14', '35', '60'] -> ((35 / 14) - 2) * 60 base 8
[4147] ['2', '14', '36', '43'] -> (36 / 14) + (43 / 2) base 8
[4148] ['2', '14', '36', '45'] -> ((45 - 14) * 2) - 36 base 8
[4149] ['1', '2', '33', '35'] -> 35 - (33 / (1 + 2)) base 8
[4150] ['2', '14', '36', '51'] -> 51 - ((14 + 36) / 2) base 8
[4151] ['2', '14', '41', '52'] -> (41 / 2) + (52 / 14) base 8
[4152] ['2', '14', '42', '47'] -> ((47 - 14) * 2) - 42 base 8
[4153] ['2', '14', '42', '53'] -> 53 - ((14 + 42) / 2) base 8
[4154] ['2', '14', '43', '60'] -> 43 / (2 - (14 / 60)) base 8
[4155] ['2', '14', '44', '45'] -> ((44 / 14) + 45) / 2 base 8
[4156] ['2', '14', '44', '53'] -> (53 - (44 / 14)) / 2 base 8
[4157] ['2', '14', '44', '60'] -> ((60 / 14) + 44) / 2 base 8
[4158] ['2', '14', '46', '51'] -> ((51 - 14) * 2) - 46 base 8
[4159] ['2', '14', '46', '55'] -> 55 - ((14 + 46) / 2) base 8
[4160] ['1', '2', '33', '36'] -> 2 / (1 - (33 / 36)) base 8
[4161] ['2', '14', '52', '53'] -> ((53 - 14) * 2) - 52 base 8
[4162] ['2', '14', '54', '54'] -> ((54 - 14) * 2) - 54 base 8
[4163] ['2', '14', '55', '56'] -> ((55 - 14) * 2) - 56 base 8
[4164] ['2', '14', '55', '60'] -> 55 / ((14 / 60) + 2) base 8
[4165] ['2', '14', '56', '61'] -> 61 - ((14 + 56) / 2) base 8
[4166] ['2', '14', '60', '60'] -> (60 / 2) - (60 / 14) base 8
[4167] ['2', '15', '15', '40'] -> ((15 + 15) * 2) - 40 base 8
[4168] ['2', '15', '15', '46'] -> (15 / 15) + (46 / 2) base 8
[4169] ['2', '15', '15', '51'] -> (51 - (15 / 15)) / 2 base 8
[4170] ['2', '15', '15', '52'] -> (52 / 2) - (15 / 15) base 8
[4171] ['1', '2', '33', '40'] -> ((33 - 1) * 2) - 40 base 8
[4172] ['2', '15', '15', '56'] -> ((56 / 15) - 2) * 15 base 8
[4173] ['2', '15', '16', '36'] -> ((36 - 15) * 2) - 16 base 8
[4174] ['2', '15', '16', '42'] -> ((15 + 16) * 2) - 42 base 8
[4175] ['2', '15', '17', '42'] -> 42 - ((15 + 17) / 2) base 8
[4176] ['2', '15', '17', '55'] -> (15 - (55 / 17)) * 2 base 8
[4177] ['2', '15', '20', '37'] -> ((37 - 15) * 2) - 20 base 8
[4178] ['2', '15', '20', '46'] -> ((15 + 20) * 2) - 46 base 8
[4179] ['2', '15', '20', '60'] -> (15 - (60 / 20)) * 2 base 8
[4180] ['2', '15', '21', '43'] -> 43 - ((15 + 21) / 2) base 8
[4181] ['2', '15', '21', '45'] -> ((2 + 45) / 15) + 21 base 8
[4182] ['1', '2', '34', '40'] -> (34 + 40) / (1 + 2) base 8
[4183] ['2', '15', '21', '55'] -> (55 / (15 + 2)) + 21 base 8
[4184] ['2', '15', '21', '61'] -> ((21 + 61) / 2) - 15 base 8
[4185] ['2', '15', '22', '47'] -> (2 - (22 / 47)) * 15 base 8
[4186] ['2', '15', '22', '60'] -> ((22 + 60) / 2) - 15 base 8
[4187] ['2', '15', '23', '44'] -> 44 - ((15 + 23) / 2) base 8
[4188] ['2', '15', '23', '54'] -> ((15 + 23) * 2) - 54 base 8
[4189] ['2', '15', '23', '57'] -> ((23 + 57) / 2) - 15 base 8
[4190] ['2', '15', '25', '45'] -> 45 - ((15 + 25) / 2) base 8
[4191] ['2', '15', '25', '55'] -> ((25 + 55) / 2) - 15 base 8
[4192] ['2', '15', '27', '46'] -> 46 - ((15 + 27) / 2) base 8
[4193] ['1', '2', '35', '37'] -> (35 + 37) / (1 + 2) base 8
[4194] ['2', '15', '27', '53'] -> ((27 + 53) / 2) - 15 base 8
[4195] ['2', '15', '27', '55'] -> 27 - (55 / (15 + 2)) base 8
[4196] ['2', '15', '30', '43'] -> ((43 - 15) * 2) - 30 base 8
[4197] ['2', '15', '31', '50'] -> (15 - (31 / 2)) * 50 base 8
[4198] ['2', '15', '31', '51'] -> ((31 + 51) / 2) - 15 base 8
[4199] ['2', '15', '32', '36'] -> 36 / (2 - (15 / 32)) base 8
[4200] ['2', '15', '32', '51'] -> (51 / 2) - (15 / 32) base 8
[4201] ['2', '15', '33', '47'] -> ((33 + 47) / 2) - 15 base 8
[4202] ['2', '15', '34', '46'] -> ((34 + 46) / 2) - 15 base 8
[4203] ['2', '15', '35', '36'] -> 36 / ((35 / 2) - 15) base 8
[4204] ['1', '2', '35', '43'] -> 43 - ((1 + 35) / 2) base 8
[4205] ['2', '15', '35', '45'] -> ((35 + 45) / 2) - 15 base 8
[4206] ['2', '15', '35', '51'] -> 51 - ((15 + 35) / 2) base 8
[4207] ['2', '15', '36', '46'] -> ((46 - 15) * 2) - 36 base 8
[4208] ['2', '15', '37', '52'] -> 52 - ((15 + 37) / 2) base 8
[4209] ['2', '15', '40', '42'] -> ((40 + 42) / 2) - 15 base 8
[4210] ['2', '15', '40', '47'] -> ((47 - 15) * 2) - 40 base 8
[4211] ['2', '15', '41', '53'] -> 53 - ((15 + 41) / 2) base 8
[4212] ['2', '15', '45', '47'] -> ((47 / 15) + 45) / 2 base 8
[4213] ['2', '15', '45', '55'] -> 55 - ((15 + 45) / 2) base 8
[4214] ['2', '15', '46', '52'] -> ((52 - 15) * 2) - 46 base 8
[4215] ['1', '2', '35', '44'] -> ((35 - 1) * 2) - 44 base 8
[4216] ['2', '15', '47', '53'] -> (53 - (47 / 15)) / 2 base 8
[4217] ['2', '15', '52', '54'] -> ((54 - 15) * 2) - 52 base 8
[4218] ['2', '15', '54', '55'] -> ((55 - 15) * 2) - 54 base 8
[4219] ['2', '15', '55', '61'] -> 61 - ((15 + 55) / 2) base 8
[4220] ['2', '15', '56', '56'] -> ((56 - 15) * 2) - 56 base 8
[4221] ['2', '15', '57', '60'] -> ((57 - 15) * 2) - 60 base 8
[4222] ['2', '16', '16', '37'] -> ((37 - 16) * 2) - 16 base 8
[4223] ['2', '16', '16', '44'] -> ((16 + 16) * 2) - 44 base 8
[4224] ['2', '16', '16', '47'] -> ((16 / 16) + 47) / 2 base 8
[4225] ['2', '16', '16', '60'] -> ((60 / 16) - 2) * 16 base 8
[4226] ['1', '2', '36', '41'] -> 2 / ((41 / 36) - 1) base 8
[4227] ['2', '16', '17', '40'] -> ((40 - 17) * 2) - 16 base 8
[4228] ['2', '16', '20', '27'] -> ((16 * 27) - 2) / 20 base 8
[4229] ['2', '16', '20', '41'] -> ((41 - 20) * 2) - 16 base 8
[4230] ['2', '16', '21', '21'] -> (2 - (16 / 21)) * 21 base 8
[4231] ['2', '16', '21', '52'] -> ((16 + 21) * 2) - 52 base 8
[4232] ['2', '16', '21', '60'] -> (60 / (16 + 2)) + 21 base 8
[4233] ['2', '16', '22', '41'] -> ((41 - 16) * 2) - 22 base 8
[4234] ['2', '16', '22', '43'] -> ((43 - 22) * 2) - 16 base 8
[4235] ['2', '16', '23', '44'] -> ((44 - 23) * 2) - 16 base 8
[4236] ['2', '16', '23', '61'] -> ((23 + 61) / 2) - 16 base 8
[4237] ['1', '1', '4', '10'] -> ((1 + 1) * 10) + 4 base 8
[4238] ['1', '2', '36', '46'] -> ((36 - 1) * 2) - 46 base 8
[4239] ['2', '16', '25', '45'] -> (25 / 16) + (45 / 2) base 8
[4240] ['2', '16', '25', '46'] -> ((46 - 25) * 2) - 16 base 8
[4241] ['2', '16', '25', '50'] -> (2 - (25 / 16)) * 50 base 8
[4242] ['2', '16', '25', '53'] -> (53 / 2) - (25 / 16) base 8
[4243] ['2', '16', '26', '47'] -> ((47 - 26) * 2) - 16 base 8
[4244] ['2', '16', '27', '41'] -> ((16 * 41) - 2) / 27 base 8
[4245] ['2', '16', '27', '55'] -> ((27 + 55) / 2) - 16 base 8
[4246] ['2', '16', '27', '60'] -> 27 - (60 / (16 + 2)) base 8
[4247] ['2', '16', '30', '47'] -> 47 - ((16 + 30) / 2) base 8
[4248] ['2', '16', '30', '51'] -> ((51 - 30) * 2) - 16 base 8
[4249] ['1', '2', '36', '52'] -> ((1 + 36) * 2) - 52 base 8
[4250] ['2', '16', '30', '54'] -> ((30 + 54) / 2) - 16 base 8
[4251] ['2', '16', '31', '36'] -> 36 / (16 - (31 / 2)) base 8
[4252] ['2', '16', '31', '53'] -> ((31 + 53) / 2) - 16 base 8
[4253] ['2', '16', '32', '53'] -> ((53 - 32) * 2) - 16 base 8
[4254] ['2', '16', '33', '51'] -> ((33 + 51) / 2) - 16 base 8
[4255] ['2', '16', '33', '54'] -> ((54 - 33) * 2) - 16 base 8
[4256] ['2', '16', '34', '47'] -> (16 / 34) + (47 / 2) base 8
[4257] ['2', '16', '34', '55'] -> ((55 - 34) * 2) - 16 base 8
[4258] ['2', '16', '34', '61'] -> (2 - (34 / 61)) * 16 base 8
[4259] ['2', '16', '35', '47'] -> ((35 + 47) / 2) - 16 base 8
[4260] ['1', '2', '37', '41'] -> 37 - (41 / (1 + 2)) base 8
[4261] ['2', '16', '35', '50'] -> ((35 / 2) - 16) * 50 base 8
[4262] ['2', '16', '36', '37'] -> 36 / ((37 / 2) - 16) base 8
[4263] ['2', '16', '36', '57'] -> ((57 - 36) * 2) - 16 base 8
[4264] ['2', '16', '37', '45'] -> ((37 + 45) / 2) - 16 base 8
[4265] ['2', '16', '37', '60'] -> ((60 - 37) * 2) - 16 base 8
[4266] ['2', '16', '40', '53'] -> 53 - ((16 + 40) / 2) base 8
[4267] ['2', '16', '40', '61'] -> ((61 - 40) * 2) - 16 base 8
[4268] ['2', '16', '41', '43'] -> ((41 + 43) / 2) - 16 base 8
[4269] ['2', '16', '41', '57'] -> ((16 * 57) + 2) / 41 base 8
[4270] ['2', '16', '41', '61'] -> (41 / 2) + (61 / 16) base 8
[4271] ['1', '2', '37', '44'] -> 44 - ((1 + 37) / 2) base 8
[4272] ['2', '16', '42', '51'] -> ((51 - 16) * 2) - 42 base 8
[4273] ['2', '16', '42', '54'] -> 54 - ((16 + 42) / 2) base 8
[4274] ['2', '16', '43', '43'] -> (43 / 16) + (43 / 2) base 8
[4275] ['2', '16', '43', '50'] -> ((43 / 16) - 2) * 50 base 8
[4276] ['2', '16', '44', '52'] -> ((52 - 16) * 2) - 44 base 8
[4277] ['2', '16', '45', '52'] -> ((52 / 16) + 45) / 2 base 8
[4278] ['2', '16', '46', '53'] -> ((53 - 16) * 2) - 46 base 8
[4279] ['2', '16', '52', '53'] -> (53 - (52 / 16)) / 2 base 8
[4280] ['2', '16', '52', '60'] -> 60 - ((16 + 52) / 2) base 8
[4281] ['2', '16', '54', '56'] -> ((56 - 16) * 2) - 54 base 8
[4282] ['1', '2', '37', '54'] -> ((1 + 37) * 2) - 54 base 8
[4283] ['2', '16', '54', '61'] -> 61 - ((16 + 54) / 2) base 8
[4284] ['2', '16', '56', '57'] -> ((57 - 16) * 2) - 56 base 8
[4285] ['2', '16', '57', '61'] -> (57 / 2) - (61 / 16) base 8
[4286] ['2', '16', '60', '60'] -> ((60 - 16) * 2) - 60 base 8
[4287] ['2', '17', '17', '46'] -> (17 / 17) + (46 / 2) base 8
[4288] ['2', '17', '17', '47'] -> ((17 / 17) + 47) / 2 base 8
[4289] ['2', '17', '17', '51'] -> (51 - (17 / 17)) / 2 base 8
[4290] ['2', '17', '17', '52'] -> (52 / 2) - (17 / 17) base 8
[4291] ['2', '17', '20', '41'] -> ((41 - 17) * 2) - 20 base 8
[4292] ['2', '17', '20', '54'] -> 17 / ((54 / 20) - 2) base 8
[4293] ['1', '2', '40', '56'] -> ((1 + 40) * 2) - 56 base 8
[4294] ['2', '17', '21', '53'] -> ((2 + 53) / 17) + 21 base 8
[4295] ['2', '17', '23', '45'] -> 45 - ((17 + 23) / 2) base 8
[4296] ['2', '17', '25', '46'] -> 46 - ((17 + 25) / 2) base 8
[4297] ['2', '17', '25', '61'] -> ((25 + 61) / 2) - 17 base 8
[4298] ['2', '17', '26', '44'] -> ((44 - 17) * 2) - 26 base 8
[4299] ['2', '17', '26', '60'] -> ((26 + 60) / 2) - 17 base 8
[4300] ['2', '17', '27', '53'] -> 27 - ((2 + 53) / 17) base 8
[4301] ['2', '17', '30', '45'] -> ((45 - 17) * 2) - 30 base 8
[4302] ['2', '17', '30', '56'] -> ((30 + 56) / 2) - 17 base 8
[4303] ['2', '17', '30', '60'] -> 30 / ((60 / 17) - 2) base 8
[4304] ['1', '2', '41', '45'] -> 45 - ((1 + 41) / 2) base 8
[4305] ['2', '17', '31', '52'] -> ((52 / 17) - 2) * 31 base 8
[4306] ['2', '17', '32', '46'] -> ((46 - 17) * 2) - 32 base 8
[4307] ['2', '17', '32', '54'] -> ((32 + 54) / 2) - 17 base 8
[4308] ['2', '17', '33', '51'] -> 51 - ((17 + 33) / 2) base 8
[4309] ['2', '17', '33', '53'] -> ((33 + 53) / 2) - 17 base 8
[4310] ['2', '17', '34', '47'] -> ((47 - 17) * 2) - 34 base 8
[4311] ['2', '17', '35', '50'] -> (17 - (35 / 2)) * 50 base 8
[4312] ['2', '17', '35', '51'] -> ((35 + 51) / 2) - 17 base 8
[4313] ['2', '17', '35', '52'] -> 52 - ((17 + 35) / 2) base 8
[4314] ['2', '17', '36', '36'] -> 36 / (2 - (17 / 36)) base 8
[4315] ['1', '2', '41', '47'] -> 41 - (47 / (1 + 2)) base 8
[4316] ['2', '17', '36', '47'] -> (17 / 36) + (47 / 2) base 8
[4317] ['2', '17', '36', '51'] -> (51 / 2) - (17 / 36) base 8
[4318] ['2', '17', '37', '47'] -> ((37 + 47) / 2) - 17 base 8
[4319] ['2', '17', '37', '50'] -> ((37 / 2) - 17) * 50 base 8
[4320] ['2', '17', '37', '53'] -> 53 - ((17 + 37) / 2) base 8
[4321] ['2', '17', '40', '46'] -> ((40 + 46) / 2) - 17 base 8
[4322] ['2', '17', '40', '51'] -> ((51 - 17) * 2) - 40 base 8
[4323] ['2', '17', '41', '45'] -> ((41 + 45) / 2) - 17 base 8
[4324] ['2', '17', '41', '54'] -> 54 - ((17 + 41) / 2) base 8
[4325] ['2', '17', '42', '44'] -> ((42 + 44) / 2) - 17 base 8
[4326] ['1', '2', '41', '60'] -> ((1 + 41) * 2) - 60 base 8
[4327] ['2', '17', '42', '52'] -> ((52 - 17) * 2) - 42 base 8
[4328] ['2', '17', '42', '55'] -> (42 / 2) + (55 / 17) base 8
[4329] ['2', '17', '44', '55'] -> 17 / (2 - (55 / 44)) base 8
[4330] ['2', '17', '45', '55'] -> ((55 / 17) + 45) / 2 base 8
[4331] ['2', '17', '45', '56'] -> 56 - ((17 + 45) / 2) base 8
[4332] ['2', '17', '46', '54'] -> ((54 - 17) * 2) - 46 base 8
[4333] ['2', '17', '47', '57'] -> 57 - ((17 + 47) / 2) base 8
[4334] ['2', '17', '52', '56'] -> ((56 - 17) * 2) - 52 base 8
[4335] ['2', '17', '53', '55'] -> (53 - (55 / 17)) / 2 base 8
[4336] ['2', '17', '53', '61'] -> 61 - ((17 + 53) / 2) base 8
[4337] ['1', '2', '42', '52'] -> 42 - (52 / (1 + 2)) base 8
[4338] ['2', '17', '55', '56'] -> (56 / 2) - (55 / 17) base 8
[4339] ['2', '17', '56', '60'] -> ((60 - 17) * 2) - 56 base 8
[4340] ['2', '17', '60', '61'] -> ((61 - 17) * 2) - 60 base 8
[4341] ['2', '20', '20', '42'] -> ((42 - 20) * 2) - 20 base 8
[4342] ['2', '20', '20', '46'] -> (20 / 20) + (46 / 2) base 8
[4343] ['2', '20', '20', '47'] -> ((20 / 20) + 47) / 2 base 8
[4344] ['2', '20', '20', '51'] -> (51 - (20 / 20)) / 2 base 8
[4345] ['2', '20', '22', '22'] -> (2 - (20 / 22)) * 22 base 8
[4346] ['2', '20', '22', '43'] -> ((43 - 20) * 2) - 22 base 8
[4347] ['2', '20', '22', '45'] -> 45 - ((20 + 22) / 2) base 8
[4348] ['1', '1', '4', '34'] -> 34 - ((1 + 1) * 4) base 8
[4349] ['1', '2', '42', '56'] -> ((42 - 1) * 2) - 56 base 8
[4350] ['2', '20', '22', '60'] -> ((20 + 22) * 2) - 60 base 8
[4351] ['2', '20', '25', '34'] -> (2 - (25 / 34)) * 20 base 8
[4352] ['2', '20', '25', '47'] -> ((47 - 25) * 2) - 20 base 8
[4353] ['2', '20', '26', '45'] -> ((45 - 20) * 2) - 26 base 8
[4354] ['2', '20', '26', '47'] -> 47 - ((20 + 26) / 2) base 8
[4355] ['2', '20', '27', '51'] -> ((51 - 27) * 2) - 20 base 8
[4356] ['2', '20', '30', '45'] -> (30 / 20) + (45 / 2) base 8
[4357] ['2', '20', '30', '46'] -> ((46 - 20) * 2) - 30 base 8
[4358] ['2', '20', '30', '52'] -> ((52 - 30) * 2) - 20 base 8
[4359] ['2', '20', '30', '53'] -> (53 / 2) - (30 / 20) base 8
[4360] ['1', '2', '43', '46'] -> 46 - ((1 + 43) / 2) base 8
[4361] ['2', '20', '31', '36'] -> 20 / (2 - (36 / 31)) base 8
[4362] ['2', '20', '31', '53'] -> ((53 - 31) * 2) - 20 base 8
[4363] ['2', '20', '31', '57'] -> ((31 + 57) / 2) - 20 base 8
[4364] ['2', '20', '32', '47'] -> ((47 - 20) * 2) - 32 base 8
[4365] ['2', '20', '32', '51'] -> 51 - ((20 + 32) / 2) base 8
[4366] ['2', '20', '32', '56'] -> ((32 + 56) / 2) - 20 base 8
[4367] ['2', '20', '33', '44'] -> (2 - (33 / 44)) * 20 base 8
[4368] ['2', '20', '34', '52'] -> 52 - ((20 + 34) / 2) base 8
[4369] ['2', '20', '34', '56'] -> ((56 - 34) * 2) - 20 base 8
[4370] ['2', '20', '35', '36'] -> 36 / (20 - (35 / 2)) base 8
[4371] ['1', '2', '43', '60'] -> ((43 - 1) * 2) - 60 base 8
[4372] ['2', '20', '35', '53'] -> ((35 + 53) / 2) - 20 base 8
[4373] ['2', '20', '35', '57'] -> ((57 - 35) * 2) - 20 base 8
