[1] ['1', '1', '1', '8'] -> (1 + 1 + 1) * 8
[9422] ['7', '10', '23', '27'] -> 27 - ((23 + 7) / 10)
[9423] ['7', '10', '23', '45'] -> ((10 - 7) * 23) - 45
[9424] ['7', '10', '23', '49'] -> (23 + 49) / (10 - 7)
[9425] ['7', '10', '25', '29'] -> 29 - ((10 + 25) / 7)
[9426] ['7', '10', '25', '47'] -> (25 + 47) / (10 - 7)
[9427] ['7', '10', '26', '38'] -> ((38 * 7) - 26) / 10
[9428] ['7', '10', '26', '46'] -> (26 + 46) / (10 - 7)
[9429] ['7', '10', '27', '42'] -> (42 * 7) - (10 * 27)
[9430] ['7', '10', '27', '45'] -> (27 + 45) / (10 - 7)
[9431] ['7', '10', '28', '33'] -> 28 - ((33 + 7) / 10)
[9432] ['1', '7', '25', '28'] -> (1 + 7) * (28 - 25)
[9433] ['7', '10', '29', '38'] -> (10 * 29) - (38 * 7)
[9434] ['7', '10', '30', '30'] -> ((30 * 7) + 30) / 10
[9435] ['7', '10', '30', '42'] -> (30 + 42) / (10 - 7)
[9436] ['7', '10', '31', '41'] -> (31 + 41) / (10 - 7)
[9437] ['7', '10', '32', '46'] -> 32 - ((10 + 46) / 7)
[9438] ['7', '10', '34', '38'] -> (34 + 38) / (10 - 7)
[9439] ['7', '10', '36', '48'] -> (10 * 36) - (48 * 7)
[9440] ['7', '13', '26', '40'] -> 26 - (40 / (13 + 7))
[9441] ['7', '13', '27', '32'] -> 27 - ((32 + 7) / 13)
[9442] ['7', '13', '28', '45'] -> 28 - ((45 + 7) / 13)
[9443] ['1', '7', '26', '29'] -> (1 + 7) * (29 - 26)
[9444] ['7', '13', '28', '49'] -> ((28 + 49) / 7) + 13
[9445] ['7', '13', '30', '47'] -> ((30 + 47) / 7) + 13
[9446] ['7', '13', '31', '46'] -> ((31 + 46) / 7) + 13
[9447] ['7', '13', '32', '40'] -> ((40 * 7) + 32) / 13
[9448] ['7', '13', '32', '43'] -> 32 - ((13 + 43) / 7)
[9449] ['7', '13', '32', '45'] -> ((32 + 45) / 7) + 13
[9450] ['7', '13', '33', '44'] -> ((33 + 44) / 7) + 13
[9451] ['7', '13', '34', '43'] -> ((34 + 43) / 7) + 13
[9452] ['7', '13', '36', '41'] -> ((36 + 41) / 7) + 13
[9453] ['7', '13', '37', '40'] -> ((37 + 40) / 7) + 13
[9454] ['1', '1', '2', '7'] -> (1 + 2) * (1 + 7)
[9455] ['1', '1', '33', '45'] -> (1 + 1) * (45 - 33)
[9456] ['1', '7', '27', '30'] -> (1 + 7) * (30 - 27)
[9457] ['7', '13', '38', '39'] -> ((38 + 39) / 7) + 13
[9458] ['7', '13', '38', '46'] -> ((38 * 7) + 46) / 13
[9459] ['7', '13', '39', '39'] -> ((39 * 7) + 39) / 13
[9460] ['7', '14', '14', '46'] -> ((46 * 7) + 14) / 14
[9461] ['7', '14', '15', '49'] -> ((14 + 49) / 7) + 15
[9462] ['7', '14', '16', '41'] -> (41 + 7) / (16 - 14)
[9463] ['7', '14', '17', '35'] -> ((14 + 35) / 7) + 17
[9464] ['7', '14', '18', '20'] -> ((20 - 14) * 7) - 18
[9465] ['7', '14', '19', '21'] -> ((14 + 21) / 7) + 19
[9466] ['7', '12', '37', '47'] -> ((37 + 47) / 7) + 12
[9467] ['1', '7', '28', '30'] -> 30 / ((7 / 28) + 1)
[9468] ['7', '12', '38', '46'] -> ((38 + 46) / 7) + 12
[9469] ['7', '12', '39', '45'] -> ((39 + 45) / 7) + 12
[9470] ['7', '12', '40', '44'] -> ((40 + 44) / 7) + 12
[9471] ['7', '12', '41', '43'] -> ((41 + 43) / 7) + 12
[9472] ['7', '12', '41', '47'] -> ((47 * 7) - 41) / 12
[9473] ['7', '12', '48', '48'] -> ((48 * 7) - 48) / 12
[9474] ['7', '13', '14', '14'] -> ((13 * 14) - 14) / 7
[9475] ['7', '13', '15', '20'] -> ((13 + 15) / 7) + 20
[9476] ['7', '13', '15', '27'] -> ((13 * 15) - 27) / 7
[9477] ['7', '13', '15', '41'] -> (41 + 7) / (15 - 13)
[9478] ['1', '7', '28', '31'] -> (1 + 7) * (31 - 28)
[9479] ['7', '13', '16', '29'] -> ((13 * 29) + 7) / 16
[9480] ['7', '13', '16', '40'] -> ((13 * 16) - 40) / 7
[9481] ['7', '13', '16', '43'] -> ((13 + 43) / 7) + 16
[9482] ['7', '13', '17', '36'] -> ((13 + 36) / 7) + 17
[9483] ['7', '13', '18', '19'] -> ((19 - 13) * 7) - 18
[9484] ['7', '13', '18', '29'] -> ((13 + 29) / 7) + 18
[9485] ['7', '13', '18', '30'] -> (13 * 18) - (30 * 7)
[9486] ['7', '13', '18', '42'] -> ((42 * 7) + 18) / 13
[9487] ['7', '13', '20', '45'] -> ((45 + 7) / 13) + 20
[9488] ['7', '13', '22', '29'] -> 29 - ((13 + 22) / 7)
[9489] ['1', '7', '28', '42'] -> 28 / ((7 / 42) + 1)
[9490] ['7', '13', '22', '39'] -> ((22 - 13) * 7) - 39
[9491] ['7', '13', '23', '43'] -> ((13 * 43) - 7) / 23
[9492] ['7', '13', '23', '46'] -> ((23 - 13) * 7) - 46
[9493] ['7', '13', '25', '41'] -> ((41 * 7) + 25) / 13
[9494] ['7', '15', '38', '46'] -> ((46 * 7) + 38) / 15
[9495] ['7', '16', '17', '23'] -> ((17 * 23) - 7) / 16
[9496] ['7', '16', '17', '33'] -> ((16 + 33) / 7) + 17
[9497] ['7', '16', '17', '39'] -> ((17 + 39) / 7) + 16
[9498] ['7', '16', '18', '41'] -> (41 + 7) / (18 - 16)
[9499] ['7', '16', '19', '29'] -> 29 - ((16 + 19) / 7)
[9500] ['1', '7', '28', '49'] -> (1 - (7 / 49)) * 28
[9501] ['7', '16', '19', '37'] -> ((19 + 37) / 7) + 16
[9502] ['7', '16', '19', '40'] -> (16 * 19) - (40 * 7)
[9503] ['7', '16', '21', '35'] -> ((21 + 35) / 7) + 16
[9504] ['7', '16', '21', '41'] -> ((41 + 7) / 16) + 21
[9505] ['7', '16', '22', '34'] -> ((22 + 34) / 7) + 16
[9506] ['7', '16', '22', '46'] -> (46 / (16 + 7)) + 22
[9507] ['7', '16', '23', '33'] -> ((23 + 33) / 7) + 16
[9508] ['7', '16', '25', '31'] -> ((25 + 31) / 7) + 16
[9509] ['7', '16', '25', '39'] -> ((25 - 16) * 7) - 39
[9510] ['7', '16', '27', '29'] -> ((27 + 29) / 7) + 16
[9511] ['1', '7', '29', '32'] -> (1 + 7) * (32 - 29)
[9512] ['7', '16', '27', '41'] -> 27 - ((41 + 7) / 16)
[9513] ['7', '16', '31', '33'] -> 31 - ((16 + 33) / 7)
[9514] ['7', '15', '16', '41'] -> ((15 + 41) / 7) + 16
[9515] ['7', '15', '16', '47'] -> ((16 + 47) / 7) + 15
[9516] ['7', '15', '17', '41'] -> (41 + 7) / (17 - 15)
[9517] ['7', '15', '17', '46'] -> ((17 + 46) / 7) + 15
[9518] ['7', '15', '18', '42'] -> (42 * 7) - (15 * 18)
[9519] ['7', '15', '19', '20'] -> ((15 + 20) / 7) + 19
[9520] ['7', '15', '19', '44'] -> ((19 + 44) / 7) + 15
[9521] ['7', '15', '20', '29'] -> 29 - ((15 + 20) / 7)
[9522] ['1', '7', '29', '34'] -> 29 - ((1 + 34) / 7)
[9523] ['7', '15', '21', '38'] -> ((38 + 7) / 15) + 21
[9524] ['7', '15', '22', '41'] -> ((22 + 41) / 7) + 15
[9525] ['7', '15', '23', '32'] -> ((23 - 15) * 7) - 32
[9526] ['7', '15', '23', '40'] -> ((23 + 40) / 7) + 15
[9527] ['7', '15', '25', '38'] -> ((25 + 38) / 7) + 15
[9528] ['7', '15', '25', '46'] -> ((25 - 15) * 7) - 46
[9529] ['7', '15', '26', '44'] -> 26 - (44 / (15 + 7))
[9530] ['7', '15', '27', '38'] -> 27 - ((38 + 7) / 15)
[9531] ['7', '15', '29', '34'] -> ((29 + 34) / 7) + 15
[9532] ['7', '15', '31', '32'] -> ((31 + 32) / 7) + 15
[9533] ['1', '7', '29', '40'] -> 29 - (40 / (1 + 7))
[9534] ['7', '15', '32', '41'] -> 32 - ((15 + 41) / 7)
[9535] ['7', '16', '32', '40'] -> 32 - ((16 + 40) / 7)
[9536] ['7', '16', '33', '47'] -> 33 - ((16 + 47) / 7)
[9537] ['7', '16', '41', '49'] -> ((49 * 7) + 41) / 16
[9538] ['7', '17', '18', '23'] -> ((23 - 17) * 7) - 18
[9539] ['7', '17', '18', '29'] -> 29 - ((17 + 18) / 7)
[9540] ['7', '17', '19', '30'] -> ((19 + 30) / 7) + 17
[9541] ['7', '17', '19', '41'] -> (41 + 7) / (19 - 17)
[9542] ['7', '17', '20', '29'] -> ((20 + 29) / 7) + 17
[9543] ['7', '17', '21', '28'] -> ((21 + 28) / 7) + 17
[9544] ['1', '7', '30', '33'] -> (1 + 7) * (33 - 30)
[9545] ['7', '17', '23', '26'] -> ((23 + 26) / 7) + 17
[9546] ['7', '17', '25', '30'] -> 30 - ((17 + 25) / 7)
[9547] ['7', '17', '25', '32'] -> ((25 - 17) * 7) - 32
[9548] ['7', '17', '26', '39'] -> ((26 - 17) * 7) - 39
[9549] ['7', '17', '27', '44'] -> 27 - ((44 + 7) / 17)
[9550] ['7', '17', '27', '46'] -> ((27 - 17) * 7) - 46
[9551] ['7', '17', '32', '39'] -> 32 - ((17 + 39) / 7)
[9552] ['7', '17', '33', '46'] -> 33 - ((17 + 46) / 7)
[9553] ['7', '18', '19', '23'] -> ((19 + 23) / 7) + 18
[9554] ['7', '18', '19', '25'] -> ((25 - 19) * 7) - 18
[9555] ['1', '7', '30', '41'] -> 30 - ((1 + 41) / 7)
[9556] ['7', '18', '20', '26'] -> ((26 - 20) * 7) - 18
[9557] ['7', '18', '20', '41'] -> (41 + 7) / (20 - 18)
[9558] ['7', '18', '20', '48'] -> (18 * 20) - (48 * 7)
[9559] ['7', '18', '21', '27'] -> ((27 - 21) * 7) - 18
[9560] ['7', '18', '21', '47'] -> ((47 + 7) / 18) + 21
[9561] ['7', '18', '22', '28'] -> ((28 - 22) * 7) - 18
[9562] ['7', '18', '22', '29'] -> ((29 + 7) / 18) + 22
[9563] ['7', '18', '23', '29'] -> ((29 - 23) * 7) - 18
[9564] ['7', '18', '25', '31'] -> ((31 - 25) * 7) - 18
[9565] ['7', '18', '26', '29'] -> 26 - ((29 + 7) / 18)
[9566] ['1', '1', '34', '41'] -> 41 - (34 / (1 + 1))
[9567] ['1', '7', '31', '31'] -> (1 - (7 / 31)) * 31
[9568] ['7', '19', '28', '35'] -> ((19 * 35) + 7) / 28
[9569] ['7', '19', '29', '37'] -> ((19 * 37) - 7) / 29
[9570] ['7', '19', '29', '46'] -> ((29 - 19) * 7) - 46
[9571] ['7', '19', '30', '31'] -> 31 - ((19 + 30) / 7)
[9572] ['7', '19', '32', '37'] -> 32 - ((19 + 37) / 7)
[9573] ['7', '19', '33', '44'] -> 33 - ((19 + 44) / 7)
[9574] ['7', '20', '22', '30'] -> 30 - ((20 + 22) / 7)
[9575] ['7', '20', '22', '41'] -> (41 + 7) / (22 - 20)
[9576] ['7', '20', '26', '33'] -> 26 - ((33 + 7) / 20)
[9577] ['7', '20', '28', '32'] -> ((28 - 20) * 7) - 32
[9578] ['1', '7', '31', '34'] -> (1 + 7) * (34 - 31)
[9579] ['7', '18', '27', '47'] -> 27 - ((47 + 7) / 18)
[9580] ['7', '18', '28', '34'] -> ((34 - 28) * 7) - 18
[9581] ['7', '18', '29', '35'] -> ((35 - 29) * 7) - 18
[9582] ['7', '18', '30', '36'] -> ((36 - 30) * 7) - 18
[9583] ['7', '18', '31', '37'] -> ((37 - 31) * 7) - 18
[9584] ['7', '18', '33', '39'] -> ((39 - 33) * 7) - 18
[9585] ['7', '18', '33', '45'] -> 33 - ((18 + 45) / 7)
[9586] ['7', '18', '34', '40'] -> ((40 - 34) * 7) - 18
[9587] ['7', '18', '35', '41'] -> ((41 - 35) * 7) - 18
[9588] ['7', '18', '37', '43'] -> ((43 - 37) * 7) - 18
[9589] ['1', '7', '32', '35'] -> (1 + 7) * (35 - 32)
[9590] ['7', '18', '38', '44'] -> ((44 - 38) * 7) - 18
[9591] ['7', '18', '40', '46'] -> ((46 - 40) * 7) - 18
[9592] ['7', '18', '41', '47'] -> ((47 - 41) * 7) - 18
[9593] ['7', '18', '43', '49'] -> ((49 - 43) * 7) - 18
[9594] ['7', '19', '21', '41'] -> (41 + 7) / (21 - 19)
[9595] ['7', '19', '22', '31'] -> ((31 + 7) / 19) + 22
[9596] ['7', '19', '23', '30'] -> 30 - ((19 + 23) / 7)
[9597] ['7', '19', '26', '31'] -> 26 - ((31 + 7) / 19)
[9598] ['7', '19', '27', '32'] -> ((27 - 19) * 7) - 32
[9599] ['7', '20', '29', '31'] -> 31 - ((20 + 29) / 7)
[9600] ['1', '7', '33', '36'] -> (1 + 7) * (36 - 33)
[9601] ['7', '20', '29', '39'] -> ((29 - 20) * 7) - 39
[9602] ['7', '20', '30', '46'] -> ((30 - 20) * 7) - 46
[9603] ['7', '20', '33', '43'] -> 33 - ((20 + 43) / 7)
[9604] ['7', '21', '23', '41'] -> (41 + 7) / (23 - 21)
[9605] ['7', '21', '28', '31'] -> 31 - ((21 + 28) / 7)
[9606] ['7', '21', '29', '32'] -> ((29 - 21) * 7) - 32
[9607] ['7', '21', '30', '39'] -> ((30 - 21) * 7) - 39
[9608] ['7', '21', '31', '46'] -> ((31 - 21) * 7) - 46
[9609] ['8', '8', '15', '18'] -> (18 * 8) - (15 * 8)
[9610] ['8', '8', '15', '19'] -> ((19 - 15) * 8) - 8
[9611] ['1', '7', '34', '37'] -> (1 + 7) * (37 - 34)
[9612] ['8', '8', '15', '32'] -> ((15 - 8) * 8) - 32
[9613] ['8', '8', '15', '44'] -> ((44 * 8) + 8) / 15
[9614] ['8', '8', '15', '46'] -> ((46 * 8) - 8) / 15
[9615] ['8', '8', '16', '19'] -> (19 * 8) - (16 * 8)
[9616] ['8', '8', '16', '22'] -> ((22 * 8) + 16) / 8
[9617] ['8', '8', '16', '26'] -> ((26 * 8) - 16) / 8
[9618] ['8', '8', '16', '47'] -> ((47 * 8) + 8) / 16
[9619] ['8', '8', '16', '49'] -> ((49 * 8) - 8) / 16
[9620] ['8', '8', '17', '20'] -> (20 * 8) - (17 * 8)
[9621] ['8', '8', '17', '21'] -> ((21 - 17) * 8) - 8
[9622] ['1', '7', '34', '48'] -> 7 / (1 - (34 / 48))
[9623] ['8', '8', '18', '21'] -> (21 * 8) - (18 * 8)
[9624] ['8', '8', '18', '40'] -> ((40 + 8) / 8) + 18
[9625] ['8', '8', '19', '22'] -> (22 * 8) - (19 * 8)
[9626] ['8', '8', '19', '23'] -> ((23 - 19) * 8) - 8
[9627] ['8', '8', '19', '32'] -> ((32 + 8) / 8) + 19
[9628] ['8', '8', '19', '40'] -> ((19 * 8) + 40) / 8
[9629] ['8', '8', '20', '23'] -> (23 * 8) - (20 * 8)
[9630] ['8', '8', '21', '25'] -> ((25 - 21) * 8) - 8
[9631] ['8', '8', '21', '48'] -> (48 / (8 + 8)) + 21
[9632] ['8', '8', '22', '25'] -> (25 * 8) - (22 * 8)
[9633] ['1', '7', '35', '38'] -> (1 + 7) * (38 - 35)
[9634] ['8', '8', '22', '26'] -> ((26 - 22) * 8) - 8
[9635] ['8', '8', '23', '26'] -> (26 * 8) - (23 * 8)
[9636] ['8', '8', '23', '27'] -> ((27 - 23) * 8) - 8
[9637] ['8', '8', '25', '28'] -> (28 * 8) - (25 * 8)
[9638] ['8', '8', '25', '29'] -> ((29 - 25) * 8) - 8
[9639] ['8', '8', '26', '29'] -> (29 * 8) - (26 * 8)
[9640] ['8', '8', '26', '30'] -> ((30 - 26) * 8) - 8
[9641] ['8', '8', '27', '30'] -> (30 * 8) - (27 * 8)
[9642] ['8', '8', '27', '31'] -> ((31 - 27) * 8) - 8
[9643] ['8', '8', '27', '48'] -> 27 - (48 / (8 + 8))
[9644] ['1', '7', '36', '39'] -> (1 + 7) * (39 - 36)
[9645] ['8', '8', '28', '31'] -> (31 * 8) - (28 * 8)
[9646] ['8', '8', '29', '33'] -> ((33 - 29) * 8) - 8
[9647] ['8', '8', '30', '33'] -> (33 * 8) - (30 * 8)
[9648] ['8', '8', '30', '34'] -> ((34 - 30) * 8) - 8
[9649] ['8', '8', '30', '40'] -> 30 - ((40 + 8) / 8)
[9650] ['8', '8', '30', '48'] -> ((30 * 8) - 48) / 8
[9651] ['8', '8', '31', '34'] -> (34 * 8) - (31 * 8)
[9652] ['8', '8', '31', '35'] -> ((35 - 31) * 8) - 8
[9653] ['8', '8', '31', '48'] -> 31 - ((48 + 8) / 8)
[9654] ['8', '8', '32', '35'] -> (35 * 8) - (32 * 8)
[9655] ['1', '7', '37', '40'] -> (1 + 7) * (40 - 37)
[9656] ['8', '8', '33', '36'] -> (36 * 8) - (33 * 8)
[9657] ['8', '8', '33', '37'] -> ((37 - 33) * 8) - 8
[9658] ['7', '23', '25', '41'] -> (41 + 7) / (25 - 23)
[9659] ['7', '23', '26', '31'] -> 31 - ((23 + 26) / 7)
[9660] ['7', '23', '30', '31'] -> ((23 * 31) + 7) / 30
[9661] ['7', '23', '31', '32'] -> ((31 - 23) * 7) - 32
[9662] ['7', '23', '32', '33'] -> 32 - ((23 + 33) / 7)
[9663] ['7', '23', '34', '47'] -> 34 - ((23 + 47) / 7)
[9664] ['7', '23', '39', '41'] -> ((23 * 41) - 7) / 39
[9665] ['7', '25', '26', '43'] -> 26 - ((43 + 7) / 25)
[9666] ['1', '8', '19', '33'] -> 33 / ((19 / 8) - 1)
[9667] ['7', '25', '27', '41'] -> (41 + 7) / (27 - 25)
[9668] ['7', '25', '32', '33'] -> ((33 - 25) * 7) - 32
[9669] ['7', '25', '33', '38'] -> 33 - ((25 + 38) / 7)
[9670] ['7', '25', '34', '39'] -> ((34 - 25) * 7) - 39
[9671] ['7', '21', '34', '49'] -> 34 - ((21 + 49) / 7)
[9672] ['7', '22', '22', '37'] -> ((37 + 7) / 22) + 22
[9673] ['7', '22', '23', '39'] -> ((39 + 7) / 23) + 22
[9674] ['7', '22', '25', '43'] -> ((43 + 7) / 25) + 22
[9675] ['7', '22', '26', '37'] -> 26 - ((37 + 7) / 22)
[9676] ['7', '22', '26', '45'] -> ((45 + 7) / 26) + 22
[9677] ['1', '1', '34', '44'] -> ((1 + 1) * 34) - 44
[9678] ['1', '8', '19', '38'] -> ((38 / 19) + 1) * 8
[9679] ['7', '22', '27', '31'] -> 31 - ((22 + 27) / 7)
[9680] ['7', '22', '27', '47'] -> ((47 + 7) / 27) + 22
[9681] ['7', '22', '28', '49'] -> ((49 + 7) / 28) + 22
[9682] ['7', '22', '30', '32'] -> ((30 - 22) * 7) - 32
[9683] ['7', '22', '31', '39'] -> ((31 - 22) * 7) - 39
[9684] ['7', '22', '32', '34'] -> 32 - ((22 + 34) / 7)
[9685] ['7', '22', '33', '41'] -> 33 - ((22 + 41) / 7)
[9686] ['7', '39', '46', '49'] -> ((49 - 39) * 7) - 46
[9687] ['7', '40', '41', '42'] -> (41 + 7) / (42 - 40)
[9688] ['7', '41', '41', '43'] -> (41 + 7) / (43 - 41)
[9689] ['1', '8', '19', '39'] -> ((1 + 39) / 8) + 19
[9690] ['7', '41', '42', '44'] -> (41 + 7) / (44 - 42)
[9691] ['7', '41', '43', '45'] -> (41 + 7) / (45 - 43)
[9692] ['7', '41', '44', '46'] -> (41 + 7) / (46 - 44)
[9693] ['7', '41', '45', '47'] -> (41 + 7) / (47 - 45)
[9694] ['7', '41', '47', '49'] -> (41 + 7) / (49 - 47)
[9695] ['8', '8', '8', '11'] -> (11 * 8) - (8 * 8)
[9696] ['8', '8', '8', '22'] -> ((8 + 8) / 8) + 22
[9697] ['8', '8', '8', '23'] -> ((23 * 8) + 8) / 8
[9698] ['8', '8', '8', '25'] -> ((25 * 8) - 8) / 8
[9699] ['8', '8', '8', '26'] -> 26 - ((8 + 8) / 8)
[9700] ['1', '8', '19', '45'] -> (45 / (1 + 8)) + 19
[9701] ['8', '8', '8', '40'] -> (8 - (40 / 8)) * 8
[9702] ['8', '8', '9', '12'] -> (12 * 8) - (8 * 9)
[9703] ['8', '8', '9', '13'] -> ((13 - 9) * 8) - 8
[9704] ['8', '8', '9', '26'] -> ((26 * 8) + 8) / 9
[9705] ['8', '8', '9', '28'] -> ((28 * 8) - 8) / 9
[9706] ['8', '8', '9', '45'] -> (8 - (45 / 9)) * 8
[9707] ['8', '8', '9', '48'] -> (9 - (48 / 8)) * 8
[9708] ['8', '8', '10', '16'] -> ((10 - 8) * 16) - 8
[9709] ['8', '8', '10', '29'] -> ((29 * 8) + 8) / 10
[9710] ['8', '8', '10', '31'] -> ((31 * 8) - 8) / 10
[9711] ['1', '8', '20', '30'] -> 8 / (1 - (20 / 30))
[9712] ['8', '8', '11', '15'] -> ((15 - 11) * 8) - 8
[9713] ['8', '8', '11', '32'] -> ((32 * 8) + 8) / 11
[9714] ['8', '8', '12', '15'] -> (15 * 8) - (12 * 8)
[9715] ['8', '8', '12', '16'] -> ((16 - 12) * 8) - 8
[9716] ['8', '8', '13', '17'] -> ((17 - 13) * 8) - 8
[9717] ['8', '8', '13', '40'] -> ((40 * 8) - 8) / 13
[9718] ['8', '8', '14', '17'] -> (17 * 8) - (14 * 8)
[9719] ['8', '8', '14', '41'] -> ((41 * 8) + 8) / 14
[9720] ['8', '8', '14', '43'] -> ((43 * 8) - 8) / 14
[9721] ['7', '25', '34', '45'] -> 34 - ((25 + 45) / 7)
[9722] ['1', '8', '20', '31'] -> ((1 + 31) / 8) + 20
[9723] ['7', '25', '35', '46'] -> ((35 - 25) * 7) - 46
[9724] ['7', '25', '41', '43'] -> ((25 * 41) + 7) / 43
[9725] ['7', '26', '26', '45'] -> 26 - ((45 + 7) / 26)
[9726] ['7', '26', '28', '41'] -> (41 + 7) / (28 - 26)
[9727] ['7', '26', '28', '49'] -> 26 - ((49 + 7) / 28)
[9728] ['7', '26', '30', '32'] -> 32 - ((26 + 30) / 7)
[9729] ['7', '26', '32', '34'] -> ((34 - 26) * 7) - 32
[9730] ['7', '26', '33', '37'] -> 33 - ((26 + 37) / 7)
[9731] ['7', '26', '34', '44'] -> 34 - ((26 + 44) / 7)
[9732] ['7', '26', '35', '39'] -> ((35 - 26) * 7) - 39
[9733] ['1', '8', '20', '48'] -> 20 / (1 - (8 / 48))
[9734] ['7', '27', '29', '41'] -> (41 + 7) / (29 - 27)
[9735] ['8', '8', '34', '37'] -> (37 * 8) - (34 * 8)
[9736] ['8', '8', '34', '38'] -> ((38 - 34) * 8) - 8
[9737] ['8', '8', '35', '38'] -> (38 * 8) - (35 * 8)
[9738] ['8', '8', '35', '39'] -> ((39 - 35) * 8) - 8
[9739] ['8', '8', '36', '39'] -> (39 * 8) - (36 * 8)
[9740] ['8', '8', '36', '40'] -> ((40 - 36) * 8) - 8
[9741] ['8', '8', '37', '41'] -> ((41 - 37) * 8) - 8
[9742] ['8', '8', '38', '41'] -> (41 * 8) - (38 * 8)
[9743] ['8', '8', '38', '42'] -> ((42 - 38) * 8) - 8
[9744] ['1', '8', '21', '28'] -> 8 / ((28 / 21) - 1)
[9745] ['8', '8', '39', '42'] -> (42 * 8) - (39 * 8)
[9746] ['8', '8', '39', '43'] -> ((43 - 39) * 8) - 8
[9747] ['8', '8', '40', '43'] -> (43 * 8) - (40 * 8)
[9748] ['8', '8', '40', '44'] -> ((44 - 40) * 8) - 8
[9749] ['8', '8', '41', '44'] -> (44 * 8) - (41 * 8)
[9750] ['8', '8', '41', '45'] -> ((45 - 41) * 8) - 8
[9751] ['8', '8', '42', '45'] -> (45 * 8) - (42 * 8)
[9752] ['8', '8', '43', '46'] -> (46 * 8) - (43 * 8)
[9753] ['8', '8', '43', '47'] -> ((47 - 43) * 8) - 8
[9754] ['8', '8', '44', '47'] -> (47 * 8) - (44 * 8)
[9755] ['1', '8', '21', '39'] -> 39 / ((21 / 8) - 1)
[9756] ['8', '8', '44', '48'] -> ((48 - 44) * 8) - 8
[9757] ['8', '8', '45', '48'] -> (48 * 8) - (45 * 8)
[9758] ['8', '8', '46', '49'] -> (49 * 8) - (46 * 8)
[9759] ['8', '8', '48', '48'] -> 48 / (8 - (48 / 8))
[9760] ['8', '9', '10', '26'] -> 26 - ((10 + 8) / 9)
[9761] ['8', '9', '11', '11'] -> ((11 - 8) * 11) - 9
[9762] ['8', '9', '12', '20'] -> ((20 * 9) + 12) / 8
[9763] ['8', '9', '13', '21'] -> ((13 - 8) * 9) - 21
[9764] ['8', '9', '14', '30'] -> ((14 - 8) * 9) - 30
[9765] ['8', '9', '15', '16'] -> (16 * 9) - (15 * 8)
[9766] ['1', '8', '21', '42'] -> ((42 / 21) + 1) * 8
[9767] ['8', '9', '15', '23'] -> ((23 * 9) - 15) / 8
[9768] ['8', '9', '15', '24'] -> ((15 - 9) * 8) - 24
[9769] ['8', '9', '16', '29'] -> ((29 * 8) - 16) / 9
[9770] ['8', '9', '17', '39'] -> ((17 * 9) + 39) / 8
[9771] ['8', '9', '17', '47'] -> ((47 + 9) / 8) + 17
[9772] ['8', '9', '18', '39'] -> ((39 + 9) / 8) + 18
[9773] ['8', '9', '18', '46'] -> ((46 + 8) / 9) + 18
[9774] ['8', '9', '18', '48'] -> ((18 - 9) * 8) - 48
[9775] ['7', '27', '32', '35'] -> ((35 - 27) * 7) - 32
[9776] ['7', '27', '33', '36'] -> 33 - ((27 + 36) / 7)
[9777] ['1', '8', '22', '33'] -> 8 / (1 - (22 / 33))
[9778] ['7', '27', '34', '43'] -> 34 - ((27 + 43) / 7)
[9779] ['7', '27', '37', '46'] -> ((37 - 27) * 7) - 46
[9780] ['7', '28', '32', '36'] -> ((36 - 28) * 7) - 32
[9781] ['7', '28', '33', '35'] -> 33 - ((28 + 35) / 7)
[9782] ['7', '28', '34', '42'] -> 34 - ((28 + 42) / 7)
[9783] ['7', '28', '37', '39'] -> ((37 - 28) * 7) - 39
[9784] ['7', '28', '38', '46'] -> ((38 - 28) * 7) - 46
[9785] ['7', '29', '31', '41'] -> (41 + 7) / (31 - 29)
[9786] ['7', '29', '32', '37'] -> ((37 - 29) * 7) - 32
[9787] ['7', '29', '33', '34'] -> 33 - ((29 + 34) / 7)
[9788] ['1', '1', '34', '46'] -> (1 + 1) * (46 - 34)
[9789] ['1', '8', '22', '42'] -> 42 / ((22 / 8) - 1)
[9790] ['7', '29', '34', '41'] -> 34 - ((29 + 41) / 7)
[9791] ['7', '29', '35', '42'] -> ((29 * 35) - 7) / 42
[9792] ['7', '29', '37', '45'] -> ((29 * 37) + 7) / 45
[9793] ['7', '29', '38', '39'] -> ((38 - 29) * 7) - 39
[9794] ['7', '29', '39', '46'] -> ((39 - 29) * 7) - 46
[9795] ['7', '30', '32', '41'] -> (41 + 7) / (32 - 30)
[9796] ['7', '30', '34', '40'] -> 34 - ((30 + 40) / 7)
[9797] ['7', '30', '35', '47'] -> 35 - ((30 + 47) / 7)
[9798] ['7', '30', '40', '46'] -> ((40 - 30) * 7) - 46
[9799] ['7', '31', '32', '39'] -> ((39 - 31) * 7) - 32
[9800] ['1', '8', '22', '44'] -> ((44 / 22) + 1) * 8
[9801] ['7', '31', '33', '41'] -> (41 + 7) / (33 - 31)
[9802] ['7', '31', '34', '39'] -> 34 - ((31 + 39) / 7)
[9803] ['7', '31', '35', '46'] -> 35 - ((31 + 46) / 7)
[9804] ['7', '35', '35', '42'] -> 35 - ((35 + 42) / 7)
[9805] ['7', '35', '36', '41'] -> 35 - ((36 + 41) / 7)
[9806] ['7', '35', '36', '49'] -> 36 - ((35 + 49) / 7)
